id_cliente,ltv_12m,ltv_historico,recencia_dias,freq_compras_ano,ticket_medio,num_produtos_distintos,nps_score,tempo_cliente_anos,canal_principal,segmento,porte,qtd_reclamacoes_ano
3724,80513.34,43945.7,31,20,6483.26,7,10,0.4,Presencial,B,Medio,0
3725,20631.77,18980.53,97,5,2601.42,3,4,1.7,Telefone,A,Micro,2
3726,21461.44,22162.96,26,12,1285.54,6,6,1.7,Digital,C,Medio,0
3727,30512.02,11917.25,28,19,2471.21,10,9,0.3,Presencial,C,Medio,1
3728,913.92,2647.45,80,6,475.13,1,3,1.0,Telefone,A,Medio,3
3729,106696.62,113402.0,38,13,3091.76,7,7,3.3,Digital,C,Medio,1
3730,10678.88,23951.03,88,4,1690.29,1,6,4.1,Digital,A,Micro,1
3731,54230.37,120542.49,30,15,1498.93,3,7,6.3,Digital,B,Micro,1
3732,357804.99,443467.16,30,23,2079.29,5,6,10.9,Digital,C,Micro,0
3733,29302.37,8066.45,24,18,2811.33,11,6,0.2,Telefone,C,Micro,0
3734,306542.65,285889.97,22,20,2896.48,5,6,5.8,Digital,C,Medio,1
3735,23457.29,64224.92,84,3,2276.92,1,6,11.1,Digital,A,Grande,4
3736,8993.3,10492.24,89,4,406.53,1,4,7.6,Digital,A,Medio,2
3737,2001.06,4140.82,89,4,553.0,1,3,2.1,Digital,A,Medio,3
3738,41669.9,24970.74,23,23,2584.61,9,8,0.5,Digital,B,Micro,0
3739,114957.22,169405.13,25,18,1608.38,9,5,6.9,Telefone,C,Micro,2
3740,6317.32,10198.2,96,2,1661.86,1,2,3.2,Digital,A,Micro,1
3741,81872.28,62280.93,39,20,6093.96,8,6,0.6,Presencial,B,Micro,0
3742,10193.62,17704.48,82,7,375.02,1,5,8.0,Digital,A,Micro,3
3743,6031.5,7790.48,98,4,936.27,1,5,2.3,Digital,A,Medio,4
3744,66749.48,67318.96,29,13,2914.99,6,4,2.1,Presencial,B,Grande,0
3745,146227.66,240349.19,27,14,3425.04,3,8,5.9,Telefone,B,Micro,1
3746,14583.53,3782.91,38,19,1012.48,8,6,0.2,Digital,C,Micro,0
3747,14056.36,14300.16,88,3,1826.39,1,5,3.3,Digital,A,Medio,0
3748,70665.12,141851.06,20,16,2613.61,2,5,4.0,Digital,C,Micro,2
3749,1901.99,3601.17,105,6,697.78,1,2,1.2,Digital,A,Medio,2
3750,3508.43,4272.29,94,8,1213.01,1,4,0.4,Digital,A,Medio,4
3751,137641.95,158737.41,25,16,2837.43,4,6,4.1,Digital,B,Grande,1
3752,293476.2,323263.53,40,21,1866.91,10,7,9.7,Telefone,C,Micro,2
3753,87878.6,168495.51,101,7,1924.98,1,7,14.7,Telefone,A,Medio,3
3754,5302.09,5642.44,96,3,1017.97,3,1,2.4,Digital,A,Medio,1
3755,109757.49,176376.0,25,16,2954.65,10,6,4.4,Telefone,B,Medio,0
3756,1610.25,1388.83,108,4,474.08,2,7,1.0,Digital,A,Micro,2
3757,223219.41,323492.59,36,21,1482.41,4,4,12.2,Presencial,C,Micro,1
3758,93020.99,115424.94,24,11,2173.82,9,5,5.7,Digital,B,Medio,2
3759,9348.88,16786.66,103,4,1718.09,1,9,3.0,Digital,A,Medio,3
3760,492319.98,1019493.7,34,23,2607.76,9,5,20.0,Digital,B,Medio,0
3761,28763.33,13787.59,32,16,2585.34,8,6,0.4,Presencial,B,Medio,0
3762,12638.68,16256.09,95,7,1065.41,4,4,2.5,Digital,A,Medio,4
3763,52647.1,58926.85,37,21,2353.44,4,6,1.4,Presencial,B,Micro,1
3764,16936.86,22762.08,106,3,1431.19,1,3,6.2,Digital,A,Medio,4
3765,266261.28,403358.99,24,27,2141.97,9,7,8.2,Digital,B,Medio,1
3766,14411.27,13119.46,93,2,831.47,1,4,8.8,Presencial,A,Grande,1
3767,153402.2,185767.91,30,18,4049.74,12,6,3.0,Presencial,C,Grande,0
3768,14665.57,18924.6,93,7,369.39,1,2,8.9,Digital,A,Micro,4
3769,36624.8,51226.63,94,6,2246.06,2,4,4.5,Digital,A,Medio,0
3770,623032.48,847186.66,31,24,7282.6,9,8,5.7,Digital,C,Micro,0
3771,606.58,2105.49,86,2,489.03,2,4,1.4,Digital,A,Micro,2
3772,93808.81,150429.83,41,20,1879.58,8,7,4.7,Presencial,B,Medio,0
3773,2186.36,1330.92,73,9,725.33,3,2,0.2,Digital,A,Micro,3
3774,2078.26,1412.18,110,3,1083.4,3,4,0.5,Digital,A,Medio,2
3775,107764.22,125229.82,20,13,2210.06,12,6,5.1,Telefone,C,Micro,1
3776,370355.06,679917.92,31,17,4316.59,11,6,10.9,Presencial,B,Micro,0
3777,417.84,1284.84,90,2,839.3,2,1,1.4,Digital,A,Medio,2
3778,36417.33,37947.65,25,17,1902.09,3,5,1.4,Telefone,B,Medio,1
3779,152856.49,306606.79,26,18,1311.21,4,7,15.3,Telefone,B,Grande,0
3780,46350.64,42997.59,42,24,3075.02,2,5,0.7,Presencial,C,Medio,0
3781,26945.4,48875.39,107,6,1011.47,1,4,9.3,Digital,A,Medio,1
3782,368946.39,442366.63,24,25,7709.06,10,8,2.7,Telefone,B,Micro,1
3783,22065.85,41255.87,21,12,897.65,9,7,4.5,Digital,B,Micro,0
3784,338674.57,358290.94,32,26,3523.83,10,6,4.6,Digital,B,Micro,0
3785,62473.54,123137.22,42,15,5678.28,5,6,1.7,Digital,B,Medio,0
3786,3086.75,1253.92,97,3,597.06,4,3,0.6,Digital,A,Medio,0
3787,280333.47,541334.64,33,16,3235.91,11,9,12.3,Digital,B,Micro,0
3788,78693.76,76920.91,21,17,2105.06,7,5,2.5,Telefone,B,Medio,0
3789,169468.11,310625.05,26,17,7664.44,2,9,2.8,Telefone,C,Medio,0
3790,1632.36,3315.06,89,4,2116.55,1,2,0.5,Digital,A,Micro,4
3791,104948.73,294086.86,19,15,4277.13,12,9,5.4,Telefone,B,Micro,1
3792,14033.99,14945.28,26,13,580.63,8,7,2.4,Presencial,C,Grande,0
3793,46260.61,73364.75,29,15,2134.62,7,8,2.7,Telefone,B,Medio,1
3794,21972.08,26350.02,23,8,1844.63,7,5,2.1,Presencial,C,Grande,0
3795,172107.42,186677.94,34,29,5834.58,5,5,1.3,Digital,C,Micro,0
3796,7815.09,8527.46,89,6,1210.21,1,2,1.3,Presencial,A,Grande,1
3797,152654.22,211699.72,29,17,2530.33,7,7,5.8,Digital,B,Micro,1
3798,13334.23,31037.11,100,11,1738.56,2,5,1.9,Digital,A,Micro,6
3799,135827.88,213459.74,29,11,3041.96,7,3,7.5,Digital,B,Grande,1
3800,5749.52,6910.78,99,6,339.3,1,5,3.9,Presencial,A,Micro,3
3801,106034.8,136338.35,19,18,1241.76,10,5,7.2,Digital,B,Medio,0
3802,56840.29,19825.98,37,22,4846.11,8,7,0.2,Presencial,B,Micro,0
3803,91454.88,125887.62,24,18,2574.79,2,6,3.2,Digital,B,Medio,0
3804,6114.0,7710.2,100,11,680.1,1,6,1.2,Digital,A,Grande,3
3805,150644.85,162722.97,25,17,2268.26,5,10,5.0,Presencial,C,Micro,1
3806,3735.69,6094.95,107,3,1135.43,2,0,1.9,Digital,A,Medio,1
3807,13661.27,12316.44,85,7,1179.06,1,6,1.8,Telefone,A,Micro,0
3808,6159.17,7235.86,97,6,920.2,2,0,1.6,Digital,A,Medio,1
3809,99068.66,164112.79,28,13,3514.95,9,8,4.2,Presencial,C,Micro,1
3810,225552.22,198495.52,20,16,1818.15,8,5,8.0,Digital,C,Micro,1
3811,429191.51,572499.02,32,10,3416.76,3,5,19.7,Presencial,B,Micro,0
3812,90840.6,133199.86,19,13,1966.98,9,8,6.1,Digital,C,Micro,1
3813,10126.65,10955.83,89,8,687.59,2,3,2.4,Presencial,A,Grande,1
3814,20181.15,7394.07,35,22,1853.17,9,6,0.2,Presencial,C,Micro,1
3815,9529.16,11376.87,97,4,1089.13,1,5,3.0,Digital,A,Micro,1
3816,376.91,1248.58,93,4,295.77,1,8,1.2,Digital,A,Micro,4
3817,2779.06,1390.85,97,4,1033.44,1,8,0.4,Presencial,A,Micro,1
3818,82443.34,147255.29,25,16,3721.42,8,7,2.9,Digital,B,Medio,0
3819,211055.07,675952.2,30,14,3525.18,4,8,16.1,Presencial,C,Grande,1
3820,4523.65,2519.67,89,3,862.43,1,5,1.1,Digital,A,Micro,0
3821,123670.11,158263.8,37,17,1613.97,9,6,6.8,Presencial,C,Grande,1
3822,40096.36,81995.49,20,17,2132.72,5,10,2.7,Digital,B,Medio,1
3823,25471.98,26686.75,110,5,963.36,3,9,6.4,Digital,A,Micro,1
3824,245376.23,333418.02,29,15,3224.6,3,8,8.1,Presencial,B,Medio,0
3825,53470.46,68685.49,28,18,2480.96,9,6,1.8,Digital,B,Medio,0
3826,24016.33,18263.65,28,19,2211.61,9,9,0.5,Telefone,C,Medio,0
3827,99387.0,160670.0,32,18,2856.77,3,8,3.7,Presencial,B,Grande,0
3828,18185.85,19303.43,27,9,655.08,8,9,3.8,Digital,B,Micro,2
3829,12733.71,11311.68,71,6,1177.38,1,4,1.9,Digital,A,Grande,3
3830,248251.76,414216.33,22,16,1762.46,7,5,17.3,Presencial,B,Medio,1
3831,31258.94,16019.74,22,17,3539.09,6,7,0.3,Digital,C,Medio,0
3832,4103.17,4782.16,95,5,448.58,2,6,2.4,Digital,A,Medio,2
3833,142475.45,214783.59,17,17,2603.57,3,6,5.7,Digital,C,Micro,0
3834,134316.55,226475.19,29,9,1481.21,9,7,20.0,Digital,B,Grande,0
3835,11208.05,12972.43,111,7,557.56,3,5,3.7,Digital,A,Medio,1
3836,141650.85,188701.77,35,16,2239.01,5,7,6.2,Digital,C,Micro,0
3837,239917.91,369853.24,27,18,6540.9,5,7,3.7,Telefone,B,Micro,1
3838,12016.99,8941.51,100,7,1129.99,5,2,1.3,Digital,A,Medio,2
3839,3827.81,3364.95,79,2,505.98,2,5,3.7,Digital,A,Micro,2
3840,17576.71,18592.97,89,2,1457.42,5,6,7.7,Digital,A,Micro,0
3841,185114.39,309764.75,25,13,4305.97,4,7,6.5,Digital,C,Medio,1
3842,117191.92,209480.95,32,19,2601.53,6,5,5.0,Telefone,B,Micro,0
3843,407133.72,581038.7,26,18,6023.16,6,5,6.3,Presencial,C,Micro,1
3844,1908.24,200.0,76,1,763.03,1,8,0.6,Presencial,A,Micro,0
3845,3798.64,5839.05,90,7,506.09,2,4,1.8,Digital,A,Micro,3
3846,7040.5,9660.0,96,8,598.53,1,5,2.3,Digital,A,Medio,4
3847,29767.68,19752.58,28,14,1819.64,9,5,0.9,Presencial,B,Medio,0
3848,38693.15,42277.55,18,15,3677.76,7,7,0.9,Presencial,C,Micro,0
3849,355748.42,656133.32,35,16,4347.71,6,7,11.1,Telefone,B,Micro,0
3850,11325.93,17037.21,90,3,783.87,1,5,8.4,Digital,A,Medio,1
3851,387061.0,670815.36,29,18,5418.39,6,6,8.1,Telefone,C,Micro,1
3852,85752.78,94625.87,33,16,5398.77,11,7,1.3,Telefone,C,Micro,0
3853,7313.72,10094.94,93,10,793.43,2,6,1.4,Digital,A,Micro,1
3854,243369.03,418201.85,27,20,1981.35,3,5,12.4,Digital,C,Medio,1
3855,4042.03,4712.84,86,3,798.68,1,8,2.1,Digital,A,Medio,2
3856,1341.03,1244.94,96,2,287.74,1,4,3.8,Telefone,A,Medio,2
3857,1780.67,623.62,89,7,689.91,2,2,0.2,Digital,A,Medio,1
3858,377165.52,474027.41,36,17,2585.09,10,4,12.7,Telefone,B,Medio,2
3859,129111.95,149335.4,38,23,2711.93,10,5,2.8,Telefone,B,Medio,0
3860,12327.42,24546.29,93,5,1591.46,7,2,3.5,Digital,A,Medio,5
3861,28327.68,31857.22,79,6,1708.74,1,7,3.6,Telefone,A,Micro,2
3862,50009.87,72537.44,35,10,3507.08,4,6,2.4,Digital,B,Medio,0
3863,43550.15,39425.33,37,20,1793.5,6,6,1.3,Presencial,C,Medio,0
3864,314482.01,380297.96,21,27,2854.48,4,7,5.8,Presencial,B,Medio,1
3865,10393.78,20056.49,100,10,420.22,1,1,5.7,Presencial,A,Micro,0
3866,2483.39,609.78,86,4,1031.29,1,6,0.5,Telefone,A,Micro,1
3867,11846.2,6851.57,81,7,1343.53,5,8,0.9,Digital,A,Medio,1
3868,5032.14,4727.71,91,5,554.31,4,3,2.0,Digital,A,Medio,0
3869,116058.65,130775.8,21,8,1518.52,4,6,12.7,Presencial,B,Grande,2
3870,29385.82,22848.34,38,13,2226.47,11,5,0.9,Digital,B,Micro,1
3871,67690.53,97249.83,27,26,2431.85,7,8,1.8,Digital,B,Medio,0
3872,176559.76,272587.73,37,19,1726.17,6,6,9.8,Presencial,B,Medio,0
3873,1410.17,1182.12,87,1,450.56,2,5,1.9,Digital,A,Grande,2
3874,3106.22,4076.42,97,9,454.22,2,5,1.1,Telefone,A,Medio,2
3875,162975.56,258608.26,26,18,1656.9,3,8,10.2,Digital,B,Medio,0
3876,0.0,1886.8,103,2,751.81,2,1,1.3,Digital,A,Medio,3
3877,5106.73,4819.31,76,4,951.33,3,3,1.8,Digital,A,Medio,1
3878,6046.43,6725.78,93,2,1112.39,2,6,3.4,Digital,A,Grande,2
3879,3186.2,2023.07,92,6,967.73,1,4,0.3,Digital,A,Micro,1
3880,4085.55,3589.18,82,5,1407.8,2,3,0.6,Digital,A,Micro,2
3881,136593.15,262558.19,29,18,1546.6,5,7,11.1,Telefone,C,Grande,2
3882,53052.36,100373.13,33,13,1905.52,2,5,4.8,Digital,C,Medio,0
3883,5728.82,6558.66,84,6,1131.19,1,8,1.2,Telefone,A,Medio,1
3884,12304.56,21976.68,110,3,2161.88,1,4,3.9,Digital,A,Medio,1
3885,77925.84,72386.61,26,20,3061.4,7,8,1.4,Digital,B,Micro,0
3886,11118.14,12493.42,99,5,1756.89,1,4,1.7,Telefone,A,Medio,3
3887,69600.47,68752.06,26,15,1781.76,7,5,3.0,Telefone,B,Medio,0
3888,817.34,880.0,103,1,1340.73,3,3,0.7,Telefone,A,Micro,2
3889,17814.12,18119.19,116,6,1107.52,2,2,3.2,Digital,A,Micro,2
3890,38611.27,52916.61,32,13,1340.91,5,6,3.6,Digital,C,Grande,1
3891,97805.14,194552.78,29,17,4993.54,4,9,2.7,Telefone,C,Micro,2
3892,17351.53,18739.88,96,4,1304.49,1,6,4.1,Digital,A,Grande,1
3893,7491.17,5717.42,90,5,1852.7,2,6,0.7,Digital,A,Micro,1
3894,3397.57,4338.07,78,2,563.86,1,2,5.4,Digital,A,Medio,2
3895,1940.51,3260.97,85,3,672.85,2,2,2.1,Digital,A,Grande,2
3896,322942.04,485994.14,34,27,4713.4,7,5,4.5,Digital,C,Medio,0
3897,113350.07,162270.36,25,15,2828.72,6,7,4.5,Presencial,B,Micro,1
3898,199952.11,283265.94,27,18,3932.62,11,6,4.7,Telefone,B,Medio,0
3899,138362.18,233144.6,20,17,2558.03,9,8,6.3,Telefone,B,Micro,0
3900,127302.66,155574.77,29,16,6007.55,2,4,1.9,Digital,C,Micro,0
3901,17459.2,4800.85,31,9,3082.85,9,7,0.2,Telefone,C,Grande,0
3902,8261.45,10754.33,107,7,871.92,1,5,2.0,Digital,A,Medio,3
3903,9.52,559.96,87,5,557.4,1,6,0.2,Telefone,A,Medio,4
3904,193688.71,281771.23,35,24,2154.45,6,5,6.4,Digital,B,Micro,0
3905,8429.39,10809.15,85,3,1068.18,2,4,4.4,Presencial,A,Micro,2
3906,90345.33,98849.71,17,21,2320.32,8,5,2.4,Presencial,C,Micro,0
3907,31019.34,12468.69,27,18,2656.73,9,7,0.3,Presencial,B,Medio,1
3908,134675.72,211828.51,24,13,5180.79,1,7,3.7,Digital,C,Medio,0
3909,0.0,560.64,92,2,1619.56,2,3,0.2,Telefone,A,Medio,6
3910,28994.53,23075.52,17,17,1792.84,8,5,0.9,Digital,C,Grande,2
3911,11260.89,11198.39,101,8,775.56,1,6,2.2,Digital,A,Micro,2
3912,133158.74,226221.26,28,17,1176.03,7,6,13.3,Digital,C,Micro,0
3913,9408.69,12281.7,93,5,730.09,1,3,3.8,Digital,A,Micro,1
3914,263811.47,557045.59,28,20,4044.26,9,8,8.1,Presencial,B,Micro,2
3915,277027.12,442647.68,28,20,1986.19,9,5,13.1,Presencial,C,Micro,2
3916,657499.22,902854.9,40,10,5807.49,5,7,18.3,Digital,B,Grande,0
3917,264796.65,403486.8,26,18,2309.96,8,7,11.4,Presencial,B,Micro,1
3918,46201.71,55223.22,26,25,1383.97,4,6,1.9,Telefone,C,Grande,0
3919,379122.78,486536.58,26,19,1838.07,7,7,16.4,Digital,B,Micro,2
3920,62817.32,121431.71,41,13,1305.57,2,7,8.4,Presencial,B,Grande,0
3921,4490.02,3795.31,97,5,873.25,5,1,1.2,Digital,A,Medio,1
3922,12648.87,4004.84,27,28,816.76,3,6,0.2,Digital,C,Grande,0
3923,510334.37,947807.23,28,20,3620.04,7,7,15.4,Digital,B,Micro,1
3924,331717.31,638105.37,26,22,4551.08,5,8,7.5,Presencial,B,Medio,0
3925,6540.1,9449.17,92,6,1082.39,1,5,1.8,Presencial,A,Grande,1
3926,26591.05,12444.03,19,14,2588.38,8,8,0.4,Telefone,B,Micro,0
3927,6491.96,5584.2,107,4,854.07,4,5,2.0,Presencial,A,Micro,1
3928,4724.92,3887.52,83,4,809.48,4,4,0.8,Presencial,A,Micro,0
3929,43341.61,57829.86,32,10,1950.45,8,4,3.5,Telefone,B,Grande,0
3930,1809.37,2637.31,75,9,556.15,1,5,0.8,Presencial,A,Medio,5
3931,9878.44,10185.7,98,7,521.07,5,4,3.3,Digital,A,Medio,4
3932,26747.8,22021.14,23,19,2708.85,8,7,0.5,Presencial,B,Micro,0
3933,7639.27,4456.61,94,10,1034.73,1,5,0.5,Telefone,A,Micro,0
3934,11083.98,27855.8,89,10,562.47,2,2,5.9,Digital,A,Medio,4
3935,1011.24,876.26,100,3,596.43,4,3,0.6,Digital,A,Micro,3
3936,36166.81,44107.44,35,19,1546.62,6,5,1.8,Telefone,B,Medio,0
3937,20543.89,25888.42,23,17,1489.89,4,7,1.2,Presencial,B,Grande,1
3938,26104.03,19662.25,29,16,1646.57,4,7,0.9,Digital,B,Micro,0
3939,793.69,483.95,84,2,536.59,1,4,0.6,Presencial,A,Medio,1
3940,1459.97,1031.02,79,7,1030.31,2,2,0.2,Digital,A,Micro,4
3941,11794.22,15337.29,117,5,1078.77,4,2,3.3,Digital,A,Medio,3
3942,29194.97,27632.21,35,25,726.47,5,6,1.8,Telefone,B,Micro,2
3943,66417.53,45992.85,24,15,3975.79,5,5,0.9,Presencial,C,Medio,1
3944,2507.72,2164.13,86,7,578.04,1,5,0.7,Digital,A,Micro,2
3945,0.0,1475.99,100,5,269.04,1,1,1.5,Digital,A,Medio,3
3946,10037.15,13107.84,92,4,1347.48,3,3,2.7,Digital,A,Medio,2
3947,49164.9,46834.18,22,13,2454.74,9,7,1.7,Presencial,B,Micro,1
3948,132907.78,156081.63,19,15,2661.89,8,5,4.6,Digital,B,Medio,2
3949,289540.12,500441.27,27,28,2802.74,2,9,7.5,Digital,B,Micro,0
3950,57823.12,89761.22,36,11,3249.4,7,7,3.0,Digital,C,Medio,1
3951,118990.82,157523.42,24,16,2305.89,7,6,5.0,Presencial,B,Micro,0
3952,15789.84,22686.05,84,7,1176.69,4,6,3.2,Telefone,A,Medio,0
3953,16010.8,20267.6,108,6,1551.03,1,5,2.7,Telefone,A,Micro,1
3954,59038.53,58132.6,26,26,2912.84,5,7,0.9,Digital,B,Micro,2
3955,472900.39,635813.33,28,18,2075.88,3,10,20.0,Presencial,B,Micro,1
3956,99331.28,102914.95,28,23,2091.16,4,8,2.5,Presencial,B,Medio,0
3957,82499.86,183465.64,35,23,1457.85,4,7,6.4,Digital,B,Micro,0
3958,52718.88,124700.36,28,16,2173.37,9,5,4.2,Telefone,B,Grande,1
3959,161113.24,182670.46,32,18,3633.8,4,6,3.3,Digital,C,Grande,0
3960,62206.83,102794.41,30,15,1352.87,8,7,6.0,Telefone,B,Micro,0
3961,143754.84,160533.9,34,24,3134.07,8,5,2.5,Telefone,B,Medio,1
3962,0.0,513.97,97,3,559.7,3,4,0.6,Digital,A,Micro,5
3963,65452.01,127967.98,27,17,2597.53,5,5,3.4,Telefone,B,Micro,2
3964,100731.49,144608.05,29,19,2414.27,6,6,3.7,Digital,C,Medio,1
3965,40279.1,36610.55,33,13,2971.18,10,6,1.1,Telefone,B,Medio,1
3966,139141.39,823619.54,31,23,3076.15,8,8,13.7,Telefone,B,Medio,0
3967,97742.41,92068.83,27,21,3944.26,7,5,1.3,Digital,B,Micro,1
3968,32902.84,33954.71,87,5,642.13,1,7,12.4,Digital,A,Micro,0
3969,65603.17,66277.82,30,20,4875.35,4,8,0.8,Digital,B,Micro,0
3970,860.75,200.0,92,3,344.45,3,8,0.6,Presencial,A,Medio,3
3971,97038.16,120354.56,30,15,5265.51,4,5,1.8,Presencial,C,Medio,3
3972,84644.1,113656.79,28,18,2193.18,3,5,3.4,Digital,C,Medio,2
3973,9889.54,4080.13,96,8,2634.2,1,6,0.2,Digital,A,Micro,1
3974,4217.84,3728.74,93,1,1323.68,2,6,2.9,Presencial,A,Micro,1
3975,208072.83,427411.38,27,17,3890.67,5,6,7.6,Digital,B,Micro,1
3976,16823.05,19797.24,105,6,961.95,2,2,4.2,Digital,A,Micro,0
3977,4057.16,2106.71,102,3,854.7,4,5,1.1,Digital,A,Micro,1
3978,40879.48,12744.48,28,21,3339.2,12,5,0.2,Presencial,B,Medio,1
3979,112277.8,172877.63,23,16,1272.25,10,5,10.0,Digital,B,Grande,2
3980,1737.71,2356.7,104,5,911.21,1,4,0.7,Telefone,A,Medio,3
3981,437077.55,709453.03,20,15,4187.1,8,7,13.3,Telefone,C,Medio,0
3982,44113.93,32527.7,28,7,1646.09,12,10,3.3,Presencial,C,Micro,0
3983,113526.61,128201.29,22,16,4471.27,8,5,2.1,Telefone,B,Grande,0
3984,516594.71,603470.15,28,19,5486.63,1,5,6.8,Digital,C,Micro,0
3985,482.87,1430.05,94,7,276.99,1,3,1.1,Digital,A,Grande,2
3986,6878.25,6296.6,113,4,569.83,2,5,3.7,Presencial,A,Medio,3
3987,2407.85,7401.11,80,4,1002.79,1,2,2.4,Telefone,A,Micro,4
3988,26255.13,59838.59,26,11,2272.62,5,5,2.8,Presencial,B,Grande,3
3989,290760.99,304892.7,35,21,1338.23,9,9,12.8,Presencial,C,Micro,0
3990,157133.3,197559.45,31,19,2076.17,3,6,5.9,Digital,B,Medio,0
3991,67892.73,66698.35,29,14,3979.25,10,6,1.4,Telefone,C,Medio,1
3992,76276.53,69903.86,25,18,4563.97,3,8,1.0,Presencial,B,Micro,0
3993,111066.06,102820.64,33,21,4415.79,9,6,1.3,Telefone,B,Micro,2
3994,32365.37,27263.48,29,14,1507.87,8,5,1.5,Presencial,B,Medio,0
3995,6144.12,6459.58,80,5,1159.06,1,6,1.3,Digital,A,Medio,2
3996,24606.26,36596.56,94,3,1439.2,1,5,10.0,Presencial,A,Micro,0
3997,37323.13,27323.15,30,17,3118.61,4,2,0.6,Digital,B,Grande,0
3998,142265.45,170331.56,23,22,3822.12,10,5,2.4,Digital,B,Micro,0
3999,190859.45,226032.07,30,18,3007.9,5,6,4.9,Telefone,B,Micro,0
4000,77120.9,83998.39,26,30,1919.8,6,5,1.7,Telefone,B,Micro,0
4001,5742.52,7091.08,110,5,625.75,1,5,3.0,Digital,A,Micro,3
4002,42478.16,23556.93,28,17,4007.18,7,5,0.4,Telefone,B,Micro,0
4003,25690.68,17542.78,28,16,1875.07,4,7,0.7,Telefone,B,Grande,0
4004,191898.0,331474.22,28,18,2407.14,8,5,9.0,Presencial,B,Micro,1
4005,227421.86,284571.31,25,17,3650.01,12,8,5.4,Presencial,C,Micro,1
4006,24753.45,11802.2,34,26,1957.66,2,5,0.3,Telefone,B,Micro,0
4007,159969.93,139087.85,23,19,3450.29,13,3,2.5,Presencial,B,Medio,0
4008,58582.79,50264.0,31,16,2368.13,8,8,1.6,Telefone,C,Grande,0
4009,178393.94,306763.12,35,19,4413.41,10,5,4.3,Presencial,C,Micro,1
4010,188998.87,308357.38,30,19,5162.52,9,9,3.7,Digital,C,Micro,0
4011,2361.87,1466.08,85,4,515.69,1,7,0.7,Digital,A,Micro,1
4012,3261.34,3048.82,105,5,622.47,4,4,1.1,Digital,A,Micro,1
4013,3077.77,2687.79,98,4,2039.33,2,5,0.4,Digital,A,Micro,4
4014,720.91,849.73,93,4,793.23,1,5,0.7,Digital,A,Micro,3
4015,545743.69,707911.13,37,19,4135.0,5,7,10.6,Digital,C,Micro,1
4016,281556.33,485495.48,28,20,1983.43,10,8,14.4,Telefone,B,Medio,2
4017,5359.99,7443.37,99,8,594.27,1,4,1.9,Presencial,A,Micro,2
4018,9826.38,12954.01,99,10,1144.0,2,4,1.3,Digital,A,Grande,1
4019,10084.76,9377.14,105,8,741.66,1,7,1.9,Digital,A,Grande,1
4020,537860.49,569428.42,30,20,2282.82,9,3,14.7,Digital,B,Medio,2
4021,38357.87,45848.14,27,18,2033.96,8,8,1.5,Digital,B,Micro,0
4022,103822.79,113499.01,26,27,730.45,5,9,6.8,Presencial,C,Micro,1
4023,23321.47,10592.98,31,20,2076.97,5,8,0.3,Digital,C,Micro,1
4024,29518.07,51162.23,93,4,1623.46,1,4,9.3,Digital,A,Medio,2
4025,3251.07,2301.8,93,5,419.63,1,7,1.2,Digital,A,Medio,0
4026,5347.72,1807.0,104,5,1711.29,3,5,0.2,Digital,A,Grande,0
4027,0.0,746.65,103,5,565.22,1,3,0.4,Presencial,A,Grande,5
4028,120791.97,136594.57,28,22,3179.27,15,9,2.3,Telefone,C,Micro,1
4029,143945.06,175855.78,28,18,3094.09,5,6,3.7,Digital,B,Medio,1
4030,24487.25,14083.55,33,14,2026.32,7,7,0.6,Telefone,B,Micro,2
4031,71304.68,61753.84,31,21,1282.86,5,7,2.7,Presencial,B,Micro,0
4032,6626.65,21953.25,83,3,620.15,3,4,13.7,Telefone,A,Micro,4
4033,2642.06,3700.42,105,4,470.58,1,5,2.3,Digital,A,Micro,3
4034,373505.78,480619.19,27,22,2290.86,6,7,11.2,Presencial,B,Grande,0
4035,52074.88,40829.96,21,21,2774.72,5,6,0.8,Presencial,B,Micro,0
4036,5702.36,13387.95,88,9,1054.92,1,5,1.6,Telefone,A,Medio,5
4037,191759.14,260305.38,30,18,1549.45,4,8,11.0,Presencial,B,Medio,0
4038,112136.31,192756.66,32,11,1694.01,6,7,12.2,Presencial,C,Medio,0
4039,77765.25,91197.61,25,14,979.87,6,8,7.9,Telefone,B,Micro,0
4040,29175.76,31470.82,24,26,1392.05,7,7,1.0,Digital,B,Grande,1
4041,180119.85,383227.26,20,18,2942.66,3,6,8.5,Digital,B,Medio,0
4042,15668.9,16072.5,27,14,874.39,5,5,1.6,Digital,B,Micro,0
4043,347105.7,593474.32,27,20,2728.21,9,7,12.8,Digital,B,Micro,3
4044,192037.38,314626.75,29,23,2599.94,9,7,6.2,Presencial,C,Medio,2
4045,3798.4,2118.96,112,9,430.61,2,7,0.7,Digital,A,Medio,0
4046,42336.19,26453.1,32,23,3384.05,3,6,0.4,Telefone,B,Medio,0
4047,1983.9,1728.31,85,6,559.8,1,6,0.4,Digital,A,Grande,2
4048,11379.26,13591.84,86,8,1129.49,1,6,1.8,Digital,A,Medio,2
4049,235749.64,686800.58,20,15,5438.96,3,5,9.9,Digital,B,Micro,2
4050,30122.62,8927.02,31,17,3186.28,6,9,0.2,Telefone,C,Micro,0
4051,403569.45,610738.34,38,13,3950.21,8,8,14.0,Presencial,B,Micro,1
4052,5512.84,3302.1,99,6,1435.74,1,3,0.4,Digital,A,Medio,0
