id_transacao,id_cliente,produto,categoria,data_pedido,qtd,valor_item,canal,segmento_cliente
6238,4082,Produto Beta,Linha_A,2025-09-11,1,249.91,Telefone,B
6239,5442,Produto Alpha,Linha_A,2025-08-08,5,166.85,Telefone,A
6239,5442,Produto Beta,Linha_A,2025-08-08,2,239.02,Telefone,A
6240,2778,Produto Alpha,Linha_A,2025-12-29,5,190.28,Digital,B
6240,2778,Produto Zeta,Linha_C,2025-12-29,2,266.27,Digital,B
6241,2575,Produto Gamma,Linha_B,2024-07-15,4,89.58,Digital,C
6241,2575,Produto Eta,Linha_D,2024-07-15,4,76.73,Digital,C
6242,1382,Produto Beta,Linha_A,2024-06-02,5,268.21,Digital,B
6243,1510,Produto Alpha,Linha_A,2025-12-08,4,168.25,Presencial,A
6243,1510,Produto Kappa,Linha_E,2025-12-08,2,211.53,Presencial,A
6244,4141,Produto Alpha,Linha_A,2025-04-03,3,182.31,Digital,B
6244,4141,Produto Epsilon,Linha_C,2025-04-03,1,154.22,Digital,B
6244,4141,Produto Gamma,Linha_B,2025-04-03,5,102.97,Digital,B
6244,4141,Produto Zeta,Linha_C,2025-04-03,2,282.72,Digital,B
6245,3466,Produto Gamma,Linha_B,2025-09-25,2,102.48,Telefone,B
6245,3466,Produto Alpha,Linha_A,2025-09-25,5,190.23,Telefone,B
6245,3466,Produto Eta,Linha_D,2025-09-25,4,76.35,Telefone,B
6246,2103,Produto Alpha,Linha_A,2025-04-28,1,193.37,Digital,A
6246,2103,Produto Beta,Linha_A,2025-04-28,2,254.66,Digital,A
6246,2103,Produto Kappa,Linha_E,2025-04-28,2,220.21,Digital,A
6247,2744,Produto Zeta,Linha_C,2024-12-09,1,262.18,Digital,C
6248,3194,Produto Gamma,Linha_B,2024-07-30,5,105.65,Digital,A
6248,3194,Produto Eta,Linha_D,2024-07-30,5,71.04,Digital,A
6248,3194,Produto Delta,Linha_B,2024-07-30,5,351.43,Digital,A
6249,2318,Produto Theta,Linha_D,2024-12-25,3,413.08,Telefone,B
6249,2318,Produto Zeta,Linha_C,2024-12-25,2,281.92,Telefone,B
6249,2318,Produto Alpha,Linha_A,2024-12-25,3,166.22,Telefone,B
6249,2318,Produto Epsilon,Linha_C,2024-12-25,3,148.4,Telefone,B
6249,2318,Produto Delta,Linha_B,2024-12-25,1,331.32,Telefone,B
6250,3385,Produto Alpha,Linha_A,2024-09-29,1,164.53,Digital,B
6250,3385,Produto Gamma,Linha_B,2024-09-29,2,88.46,Digital,B
6251,4417,Produto Iota,Linha_E,2025-05-02,3,168.47,Presencial,C
6252,2591,Produto Alpha,Linha_A,2024-08-08,4,167.95,Digital,B
6252,2591,Produto Beta,Linha_A,2024-08-08,1,257.62,Digital,B
6253,4508,Produto Gamma,Linha_B,2024-04-12,3,96.58,Digital,C
6253,4508,Produto Eta,Linha_D,2024-04-12,2,82.76,Digital,C
6253,4508,Produto Alpha,Linha_A,2024-04-12,3,187.67,Digital,C
6254,2099,Produto Alpha,Linha_A,2025-03-11,4,201.19,Telefone,B
6254,2099,Produto Gamma,Linha_B,2025-03-11,2,104.07,Telefone,B
6254,2099,Produto Eta,Linha_D,2025-03-11,1,82.52,Telefone,B
6254,2099,Produto Zeta,Linha_C,2025-03-11,5,294.93,Telefone,B
6255,3418,Produto Alpha,Linha_A,2024-04-19,4,193.92,Digital,C
6255,3418,Produto Eta,Linha_D,2024-04-19,3,81.08,Digital,C
6256,3952,Produto Beta,Linha_A,2025-05-17,1,220.21,Digital,A
6257,1337,Produto Beta,Linha_A,2024-08-15,3,229.43,Telefone,B
6258,1218,Produto Gamma,Linha_B,2025-01-05,2,102.05,Digital,B
6258,1218,Produto Eta,Linha_D,2025-01-05,4,78.44,Digital,B
6259,4013,Produto Iota,Linha_E,2025-03-18,2,177.96,Telefone,A
6260,1406,Produto Alpha,Linha_A,2024-11-14,5,194.84,Digital,C
6260,1406,Produto Beta,Linha_A,2024-11-14,2,243.94,Digital,C
6260,1406,Produto Gamma,Linha_B,2024-11-14,1,89.53,Digital,C
6261,4249,Produto Gamma,Linha_B,2025-01-06,4,91.23,Digital,A
6261,4249,Produto Theta,Linha_D,2025-01-06,2,392.02,Digital,A
6261,4249,Produto Delta,Linha_B,2025-01-06,2,318.66,Digital,A
6262,3612,Produto Alpha,Linha_A,2025-04-10,2,174.1,Digital,B
6262,3612,Produto Beta,Linha_A,2025-04-10,5,260.79,Digital,B
6262,3612,Produto Gamma,Linha_B,2025-04-10,3,97.88,Digital,B
6262,3612,Produto Zeta,Linha_C,2025-04-10,1,304.29,Digital,B
6263,5610,Produto Zeta,Linha_C,2025-03-12,1,270.16,Presencial,A
6263,5610,Produto Eta,Linha_D,2025-03-12,4,81.86,Presencial,A
6263,5610,Produto Delta,Linha_B,2025-03-12,4,321.69,Presencial,A
6263,5610,Produto Kappa,Linha_E,2025-03-12,5,212.73,Presencial,A
6264,2061,Produto Gamma,Linha_B,2024-11-11,1,98.28,Presencial,B
6264,2061,Produto Beta,Linha_A,2024-11-11,2,233.6,Presencial,B
6264,2061,Produto Eta,Linha_D,2024-11-11,2,77.49,Presencial,B
6264,2061,Produto Alpha,Linha_A,2024-11-11,1,198.42,Presencial,B
6264,2061,Produto Iota,Linha_E,2024-11-11,5,148.21,Presencial,B
6265,5152,Produto Gamma,Linha_B,2025-05-25,4,89.88,Digital,A
6265,5152,Produto Eta,Linha_D,2025-05-25,1,80.32,Digital,A
6266,5576,Produto Theta,Linha_D,2024-09-07,2,440.45,Presencial,C
6267,4480,Produto Eta,Linha_D,2025-08-18,4,69.04,Telefone,C
6268,3334,Produto Gamma,Linha_B,2025-10-22,4,88.54,Presencial,A
6268,3334,Produto Eta,Linha_D,2025-10-22,1,77.46,Presencial,A
6269,1183,Produto Iota,Linha_E,2024-01-18,2,153.4,Presencial,B
6270,2551,Produto Epsilon,Linha_C,2024-10-25,5,130.62,Telefone,A
6271,3732,Produto Alpha,Linha_A,2024-08-28,5,182.49,Digital,C
6271,3732,Produto Beta,Linha_A,2024-08-28,1,220.27,Digital,C
6271,3732,Produto Delta,Linha_B,2024-08-28,4,320.85,Digital,C
6271,3732,Produto Theta,Linha_D,2024-08-28,4,388.72,Digital,C
6272,5133,Produto Beta,Linha_A,2025-06-06,2,261.53,Telefone,C
6273,2692,Produto Beta,Linha_A,2025-11-11,5,248.33,Presencial,A
6274,1084,Produto Eta,Linha_D,2024-06-20,2,75.88,Telefone,C
6275,5393,Produto Gamma,Linha_B,2025-07-06,1,89.92,Presencial,A
6275,5393,Produto Beta,Linha_A,2025-07-06,3,220.94,Presencial,A
6275,5393,Produto Eta,Linha_D,2025-07-06,1,74.46,Presencial,A
6275,5393,Produto Zeta,Linha_C,2025-07-06,3,275.89,Presencial,A
6275,5393,Produto Delta,Linha_B,2025-07-06,1,333.48,Presencial,A
6276,2044,Produto Alpha,Linha_A,2025-02-08,5,194.16,Telefone,C
6276,2044,Produto Zeta,Linha_C,2025-02-08,1,262.62,Telefone,C
6277,2733,Produto Iota,Linha_E,2024-08-29,5,152.19,Presencial,C
6277,2733,Produto Beta,Linha_A,2024-08-29,4,256.47,Presencial,C
6277,2733,Produto Theta,Linha_D,2024-08-29,3,428.76,Presencial,C
6277,2733,Produto Delta,Linha_B,2024-08-29,2,293.37,Presencial,C
6278,4034,Produto Gamma,Linha_B,2025-03-05,5,95.93,Telefone,B
6279,1047,Produto Gamma,Linha_B,2025-08-05,4,86.7,Digital,C
6279,1047,Produto Beta,Linha_A,2025-08-05,5,220.11,Digital,C
6279,1047,Produto Zeta,Linha_C,2025-08-05,1,312.09,Digital,C
6279,1047,Produto Alpha,Linha_A,2025-08-05,1,167.83,Digital,C
6279,1047,Produto Kappa,Linha_E,2025-08-05,3,232.05,Digital,C
6280,3720,Produto Iota,Linha_E,2024-08-11,5,172.9,Presencial,C
6280,3720,Produto Beta,Linha_A,2024-08-11,4,236.34,Presencial,C
6281,4231,Produto Gamma,Linha_B,2024-08-11,1,86.59,Digital,A
6281,4231,Produto Eta,Linha_D,2024-08-11,1,78.87,Digital,A
6282,2429,Produto Zeta,Linha_C,2024-05-17,1,313.47,Digital,C
6283,3421,Produto Beta,Linha_A,2025-07-04,2,263.05,Presencial,B
6284,1376,Produto Kappa,Linha_E,2024-02-23,2,206.04,Digital,A
6285,4101,Produto Alpha,Linha_A,2024-07-23,5,178.29,Telefone,B
6285,4101,Produto Beta,Linha_A,2024-07-23,4,224.98,Telefone,B
6285,4101,Produto Zeta,Linha_C,2024-07-23,5,310.15,Telefone,B
6286,3966,Produto Gamma,Linha_B,2024-08-01,5,105.98,Telefone,B
6286,3966,Produto Alpha,Linha_A,2024-08-01,1,165.92,Telefone,B
6286,3966,Produto Iota,Linha_E,2024-08-01,3,172.06,Telefone,B
6286,3966,Produto Epsilon,Linha_C,2024-08-01,4,144.65,Telefone,B
6286,3966,Produto Delta,Linha_B,2024-08-01,3,331.99,Telefone,B
6287,2363,Produto Gamma,Linha_B,2025-09-28,4,105.55,Telefone,B
6287,2363,Produto Eta,Linha_D,2025-09-28,1,74.29,Telefone,B
6287,2363,Produto Theta,Linha_D,2025-09-28,2,469.02,Telefone,B
6288,5585,Produto Gamma,Linha_B,2025-02-13,5,96.13,Telefone,B
6289,2306,Produto Alpha,Linha_A,2024-04-17,2,197.46,Digital,B
6290,3597,Produto Eta,Linha_D,2025-07-30,4,76.55,Digital,C
6290,3597,Produto Theta,Linha_D,2025-07-30,4,400.11,Digital,C
6291,3006,Produto Gamma,Linha_B,2025-01-07,4,102.42,Presencial,C
6291,3006,Produto Epsilon,Linha_C,2025-01-07,5,148.88,Presencial,C
6291,3006,Produto Beta,Linha_A,2025-01-07,5,223.45,Presencial,C
6291,3006,Produto Eta,Linha_D,2025-01-07,2,81.18,Presencial,C
6292,3537,Produto Gamma,Linha_B,2024-03-08,4,88.7,Telefone,B
6292,3537,Produto Iota,Linha_E,2024-03-08,1,154.85,Telefone,B
6292,3537,Produto Eta,Linha_D,2024-03-08,1,83.4,Telefone,B
6292,3537,Produto Theta,Linha_D,2024-03-08,1,464.87,Telefone,B
6293,2828,Produto Gamma,Linha_B,2025-11-23,2,86.63,Digital,B
6294,4784,Produto Iota,Linha_E,2025-06-12,3,159.88,Digital,B
6294,4784,Produto Epsilon,Linha_C,2025-06-12,4,134.13,Digital,B
6294,4784,Produto Beta,Linha_A,2025-06-12,2,266.58,Digital,B
6294,4784,Produto Delta,Linha_B,2025-06-12,2,297.59,Digital,B
6295,3260,Produto Alpha,Linha_A,2025-01-11,5,170.62,Digital,B
6295,3260,Produto Gamma,Linha_B,2025-01-11,1,100.92,Digital,B
6296,3603,Produto Gamma,Linha_B,2025-04-11,1,88.47,Digital,A
6296,3603,Produto Eta,Linha_D,2025-04-11,4,83.36,Digital,A
6296,3603,Produto Zeta,Linha_C,2025-04-11,1,278.17,Digital,A
6296,3603,Produto Alpha,Linha_A,2025-04-11,2,189.04,Digital,A
6296,3603,Produto Iota,Linha_E,2025-04-11,2,159.15,Digital,A
6297,1904,Produto Beta,Linha_A,2025-08-30,5,266.01,Digital,A
6297,1904,Produto Eta,Linha_D,2025-08-30,2,77.97,Digital,A
6297,1904,Produto Zeta,Linha_C,2025-08-30,2,276.74,Digital,A
6298,3690,Produto Gamma,Linha_B,2024-03-11,4,99.98,Digital,A
6298,3690,Produto Beta,Linha_A,2024-03-11,2,261.31,Digital,A
6298,3690,Produto Eta,Linha_D,2024-03-11,4,80.6,Digital,A
6298,3690,Produto Theta,Linha_D,2024-03-11,5,455.07,Digital,A
6298,3690,Produto Zeta,Linha_C,2024-03-11,3,285.63,Digital,A
6299,5383,Produto Gamma,Linha_B,2025-05-25,4,98.31,Digital,A
6299,5383,Produto Eta,Linha_D,2025-05-25,4,67.95,Digital,A
6300,3632,Produto Alpha,Linha_A,2025-03-28,2,174.82,Presencial,C
6300,3632,Produto Eta,Linha_D,2025-03-28,2,68.38,Presencial,C
6301,4401,Produto Gamma,Linha_B,2024-01-20,5,104.83,Digital,C
6301,4401,Produto Eta,Linha_D,2024-01-20,5,70.24,Digital,C
6301,4401,Produto Alpha,Linha_A,2024-01-20,4,187.82,Digital,C
6301,4401,Produto Iota,Linha_E,2024-01-20,4,147.37,Digital,C
6301,4401,Produto Epsilon,Linha_C,2024-01-20,3,142.81,Digital,C
6302,2140,Produto Alpha,Linha_A,2024-11-20,5,195.86,Digital,A
6302,2140,Produto Gamma,Linha_B,2024-11-20,4,105.54,Digital,A
6303,1358,Produto Alpha,Linha_A,2025-03-23,5,166.35,Digital,B
6303,1358,Produto Gamma,Linha_B,2025-03-23,5,98.37,Digital,B
6303,1358,Produto Eta,Linha_D,2025-03-23,5,80.4,Digital,B
6304,2458,Produto Gamma,Linha_B,2024-07-11,3,89.97,Digital,C
6304,2458,Produto Beta,Linha_A,2024-07-11,1,222.2,Digital,C
6304,2458,Produto Eta,Linha_D,2024-07-11,1,77.73,Digital,C
6304,2458,Produto Iota,Linha_E,2024-07-11,4,152.47,Digital,C
6304,2458,Produto Epsilon,Linha_C,2024-07-11,5,142.67,Digital,C
6305,4890,Produto Alpha,Linha_A,2025-04-20,2,165.82,Presencial,B
6305,4890,Produto Eta,Linha_D,2025-04-20,4,74.98,Presencial,B
6305,4890,Produto Gamma,Linha_B,2025-04-20,3,94.17,Presencial,B
6306,4978,Produto Iota,Linha_E,2025-03-03,4,154.57,Telefone,B
6306,4978,Produto Epsilon,Linha_C,2025-03-03,2,149.38,Telefone,B
6307,3611,Produto Gamma,Linha_B,2024-03-06,4,95.39,Presencial,B
6307,3611,Produto Zeta,Linha_C,2024-03-06,4,322.18,Presencial,B
6307,3611,Produto Eta,Linha_D,2024-03-06,4,69.31,Presencial,B
6307,3611,Produto Delta,Linha_B,2024-03-06,3,296.26,Presencial,B
6308,4733,Produto Alpha,Linha_A,2025-02-03,2,172.49,Digital,B
6308,4733,Produto Iota,Linha_E,2025-02-03,1,170.75,Digital,B
6309,3179,Produto Iota,Linha_E,2025-07-27,1,169.07,Presencial,C
6309,3179,Produto Epsilon,Linha_C,2025-07-27,2,132.99,Presencial,C
6309,3179,Produto Beta,Linha_A,2025-07-27,1,225.47,Presencial,C
6310,2606,Produto Delta,Linha_B,2025-10-11,5,356.36,Digital,C
6311,2527,Produto Alpha,Linha_A,2024-12-08,5,201.36,Digital,C
6311,2527,Produto Eta,Linha_D,2024-12-08,3,83.38,Digital,C
6312,3415,Produto Alpha,Linha_A,2025-04-07,2,176.71,Telefone,A
6312,3415,Produto Theta,Linha_D,2025-04-07,3,398.0,Telefone,A
6312,3415,Produto Gamma,Linha_B,2025-04-07,5,97.94,Telefone,A
6312,3415,Produto Delta,Linha_B,2025-04-07,3,354.56,Telefone,A
6313,5561,Produto Gamma,Linha_B,2024-05-28,5,95.76,Digital,A
6313,5561,Produto Eta,Linha_D,2024-05-28,4,73.2,Digital,A
6313,5561,Produto Beta,Linha_A,2024-05-28,1,243.63,Digital,A
6313,5561,Produto Alpha,Linha_A,2024-05-28,5,163.53,Digital,A
6314,1215,Produto Gamma,Linha_B,2024-08-03,2,86.22,Digital,C
6314,1215,Produto Iota,Linha_E,2024-08-03,1,178.26,Digital,C
6315,2205,Produto Alpha,Linha_A,2024-05-06,1,193.11,Presencial,C
6315,2205,Produto Epsilon,Linha_C,2024-05-06,3,153.1,Presencial,C
6315,2205,Produto Beta,Linha_A,2024-05-06,3,258.57,Presencial,C
6316,1532,Produto Eta,Linha_D,2024-08-25,5,76.4,Digital,A
6317,4945,Produto Gamma,Linha_B,2025-09-02,1,104.83,Digital,A
6317,4945,Produto Beta,Linha_A,2025-09-02,2,252.12,Digital,A
6318,3961,Produto Gamma,Linha_B,2025-12-02,3,91.88,Telefone,B
6318,3961,Produto Iota,Linha_E,2025-12-02,4,174.83,Telefone,B
6318,3961,Produto Eta,Linha_D,2025-12-02,2,73.0,Telefone,B
6318,3961,Produto Kappa,Linha_E,2025-12-02,2,230.21,Telefone,B
6319,5328,Produto Gamma,Linha_B,2024-10-26,1,106.25,Digital,A
6319,5328,Produto Eta,Linha_D,2024-10-26,5,76.2,Digital,A
6319,5328,Produto Alpha,Linha_A,2024-10-26,1,175.93,Digital,A
6320,1675,Produto Beta,Linha_A,2024-12-05,1,240.55,Telefone,C
6320,1675,Produto Eta,Linha_D,2024-12-05,4,74.35,Telefone,C
6321,3123,Produto Gamma,Linha_B,2025-09-16,2,87.99,Digital,B
6321,3123,Produto Beta,Linha_A,2025-09-16,3,243.97,Digital,B
6321,3123,Produto Eta,Linha_D,2025-09-16,1,83.67,Digital,B
6322,2873,Produto Zeta,Linha_C,2025-05-28,5,306.69,Presencial,C
6322,2873,Produto Kappa,Linha_E,2025-05-28,2,228.85,Presencial,C
6323,1408,Produto Gamma,Linha_B,2024-07-20,2,100.91,Presencial,B
6323,1408,Produto Eta,Linha_D,2024-07-20,2,68.77,Presencial,B
6323,1408,Produto Epsilon,Linha_C,2024-07-20,5,139.39,Presencial,B
6323,1408,Produto Alpha,Linha_A,2024-07-20,5,165.17,Presencial,B
6324,2773,Produto Alpha,Linha_A,2025-02-10,5,183.8,Presencial,C
6324,2773,Produto Beta,Linha_A,2025-02-10,5,224.34,Presencial,C
6325,5733,Produto Alpha,Linha_A,2025-02-12,2,195.1,Presencial,A
6325,5733,Produto Epsilon,Linha_C,2025-02-12,3,131.2,Presencial,A
6326,2477,Produto Alpha,Linha_A,2025-10-20,1,184.81,Digital,B
6326,2477,Produto Gamma,Linha_B,2025-10-20,2,93.21,Digital,B
6326,2477,Produto Eta,Linha_D,2025-10-20,3,78.51,Digital,B
6327,3106,Produto Beta,Linha_A,2025-02-19,4,246.54,Telefone,B
6327,3106,Produto Zeta,Linha_C,2025-02-19,4,279.52,Telefone,B
6328,3408,Produto Eta,Linha_D,2025-03-22,4,74.6,Telefone,C
6328,3408,Produto Zeta,Linha_C,2025-03-22,4,287.76,Telefone,C
6329,4917,Produto Gamma,Linha_B,2025-09-17,5,85.52,Digital,B
6329,4917,Produto Eta,Linha_D,2025-09-17,1,73.48,Digital,B
6330,5361,Produto Alpha,Linha_A,2025-12-28,2,162.24,Presencial,A
6331,3684,Produto Gamma,Linha_B,2025-05-23,4,93.18,Telefone,B
6332,4940,Produto Zeta,Linha_C,2024-02-19,1,313.33,Digital,A
6333,2034,Produto Epsilon,Linha_C,2025-11-19,4,133.04,Digital,A
6334,5747,Produto Alpha,Linha_A,2024-08-08,4,178.11,Digital,A
6335,2176,Produto Epsilon,Linha_C,2025-11-06,1,129.5,Digital,A
6336,5405,Produto Gamma,Linha_B,2024-04-25,3,92.05,Digital,C
6336,5405,Produto Eta,Linha_D,2024-04-25,5,80.71,Digital,C
6336,5405,Produto Alpha,Linha_A,2024-04-25,4,173.61,Digital,C
6336,5405,Produto Epsilon,Linha_C,2024-04-25,5,138.03,Digital,C
6336,5405,Produto Delta,Linha_B,2024-04-25,3,324.22,Digital,C
6337,2269,Produto Gamma,Linha_B,2024-05-27,1,90.47,Telefone,B
6338,2839,Produto Eta,Linha_D,2024-07-23,3,79.13,Digital,C
6339,2493,Produto Beta,Linha_A,2025-06-26,5,255.78,Digital,A
6340,4669,Produto Eta,Linha_D,2025-10-25,1,69.2,Digital,C
6341,4699,Produto Zeta,Linha_C,2025-03-16,5,274.0,Digital,A
6341,4699,Produto Eta,Linha_D,2025-03-16,2,76.13,Digital,A
6341,4699,Produto Delta,Linha_B,2025-03-16,2,354.73,Digital,A
6342,3174,Produto Gamma,Linha_B,2024-11-11,4,88.33,Presencial,A
6342,3174,Produto Eta,Linha_D,2024-11-11,3,77.77,Presencial,A
6342,3174,Produto Zeta,Linha_C,2024-11-11,5,298.07,Presencial,A
6343,2162,Produto Iota,Linha_E,2025-05-20,3,144.76,Digital,B
6343,2162,Produto Epsilon,Linha_C,2025-05-20,4,134.12,Digital,B
6344,2316,Produto Beta,Linha_A,2024-11-29,3,264.48,Digital,A
6345,3605,Produto Alpha,Linha_A,2025-06-09,1,195.15,Digital,A
6345,3605,Produto Zeta,Linha_C,2025-06-09,2,279.84,Digital,A
6345,3605,Produto Beta,Linha_A,2025-06-09,2,250.72,Digital,A
6345,3605,Produto Delta,Linha_B,2025-06-09,5,346.99,Digital,A
6346,1233,Produto Alpha,Linha_A,2024-07-26,4,175.28,Digital,A
6346,1233,Produto Gamma,Linha_B,2024-07-26,3,103.41,Digital,A
6347,2179,Produto Iota,Linha_E,2025-01-11,1,148.76,Telefone,C
6348,2908,Produto Zeta,Linha_C,2024-06-26,4,282.31,Telefone,A
6349,2701,Produto Alpha,Linha_A,2024-07-31,1,164.33,Presencial,B
6349,2701,Produto Beta,Linha_A,2024-07-31,2,233.1,Presencial,B
6349,2701,Produto Eta,Linha_D,2024-07-31,4,80.91,Presencial,B
6350,1282,Produto Zeta,Linha_C,2025-09-19,4,302.68,Digital,B
6351,2174,Produto Theta,Linha_D,2025-09-18,3,428.29,Presencial,A
6351,2174,Produto Kappa,Linha_E,2025-09-18,5,200.36,Presencial,A
6352,2895,Produto Alpha,Linha_A,2025-02-05,3,174.79,Telefone,B
6352,2895,Produto Beta,Linha_A,2025-02-05,1,219.54,Telefone,B
6353,3345,Produto Iota,Linha_E,2024-05-27,3,176.07,Digital,C
6353,3345,Produto Epsilon,Linha_C,2024-05-27,5,141.72,Digital,C
6353,3345,Produto Theta,Linha_D,2024-05-27,4,434.16,Digital,C
6354,1508,Produto Epsilon,Linha_C,2024-09-28,2,150.04,Telefone,B
6354,1508,Produto Zeta,Linha_C,2024-09-28,3,300.42,Telefone,B
6355,1363,Produto Beta,Linha_A,2024-12-27,4,235.68,Telefone,B
6355,1363,Produto Zeta,Linha_C,2024-12-27,4,318.45,Telefone,B
6356,5050,Produto Gamma,Linha_B,2024-12-22,4,96.58,Digital,B
6356,5050,Produto Eta,Linha_D,2024-12-22,4,77.62,Digital,B
6356,5050,Produto Zeta,Linha_C,2024-12-22,3,267.94,Digital,B
6356,5050,Produto Iota,Linha_E,2024-12-22,2,172.49,Digital,B
6356,5050,Produto Epsilon,Linha_C,2024-12-22,2,137.52,Digital,B
6356,5050,Produto Delta,Linha_B,2024-12-22,4,312.54,Digital,B
6357,5364,Produto Iota,Linha_E,2024-02-09,1,163.19,Telefone,A
6357,5364,Produto Epsilon,Linha_C,2024-02-09,3,139.22,Telefone,A
6358,3874,Produto Alpha,Linha_A,2025-04-29,4,167.3,Digital,A
6358,3874,Produto Theta,Linha_D,2025-04-29,3,410.33,Digital,A
6359,1998,Produto Gamma,Linha_B,2024-10-14,5,96.56,Presencial,B
6359,1998,Produto Alpha,Linha_A,2024-10-14,5,169.09,Presencial,B
6359,1998,Produto Delta,Linha_B,2024-10-14,5,317.81,Presencial,B
6360,2544,Produto Alpha,Linha_A,2024-11-06,5,175.68,Telefone,B
6360,2544,Produto Iota,Linha_E,2024-11-06,1,151.21,Telefone,B
6360,2544,Produto Epsilon,Linha_C,2024-11-06,1,144.79,Telefone,B
6360,2544,Produto Beta,Linha_A,2024-11-06,2,261.59,Telefone,B
6361,1149,Produto Gamma,Linha_B,2024-02-18,3,104.1,Digital,A
6361,1149,Produto Eta,Linha_D,2024-02-18,2,81.2,Digital,A
6362,4424,Produto Theta,Linha_D,2024-07-09,1,438.73,Digital,B
6363,5777,Produto Delta,Linha_B,2024-07-11,2,351.46,Digital,C
6364,3907,Produto Gamma,Linha_B,2025-04-19,2,97.72,Digital,B
6364,3907,Produto Iota,Linha_E,2025-04-19,2,178.8,Digital,B
6364,3907,Produto Epsilon,Linha_C,2025-04-19,1,129.06,Digital,B
6365,2367,Produto Gamma,Linha_B,2025-09-21,2,89.08,Presencial,A
6365,2367,Produto Beta,Linha_A,2025-09-21,1,231.49,Presencial,A
6365,2367,Produto Eta,Linha_D,2025-09-21,5,80.91,Presencial,A
6366,4107,Produto Alpha,Linha_A,2024-08-12,5,172.05,Digital,A
6366,4107,Produto Gamma,Linha_B,2024-08-12,2,87.26,Digital,A
6367,1268,Produto Gamma,Linha_B,2025-02-20,2,100.3,Telefone,A
6367,1268,Produto Eta,Linha_D,2025-02-20,3,79.08,Telefone,A
6367,1268,Produto Theta,Linha_D,2025-02-20,1,386.04,Telefone,A
6367,1268,Produto Alpha,Linha_A,2025-02-20,2,194.93,Telefone,A
6367,1268,Produto Iota,Linha_E,2025-02-20,4,148.27,Telefone,A
6367,1268,Produto Epsilon,Linha_C,2025-02-20,1,141.99,Telefone,A
6368,1555,Produto Gamma,Linha_B,2024-08-22,1,88.2,Presencial,C
6368,1555,Produto Alpha,Linha_A,2024-08-22,5,178.73,Presencial,C
6368,1555,Produto Delta,Linha_B,2024-08-22,1,320.89,Presencial,C
6368,1555,Produto Zeta,Linha_C,2024-08-22,2,323.64,Presencial,C
6369,5103,Produto Beta,Linha_A,2025-04-13,3,252.84,Presencial,B
6369,5103,Produto Zeta,Linha_C,2025-04-13,1,284.31,Presencial,B
6370,3927,Produto Alpha,Linha_A,2025-12-05,4,193.18,Telefone,A
6370,3927,Produto Delta,Linha_B,2025-12-05,1,325.12,Telefone,A
6371,1234,Produto Gamma,Linha_B,2024-06-15,4,98.67,Telefone,C
6371,1234,Produto Zeta,Linha_C,2024-06-15,1,280.76,Telefone,C
6371,1234,Produto Eta,Linha_D,2024-06-15,4,82.51,Telefone,C
6371,1234,Produto Delta,Linha_B,2024-06-15,2,314.01,Telefone,C
6372,3496,Produto Eta,Linha_D,2025-06-26,5,69.39,Digital,A
6373,1069,Produto Alpha,Linha_A,2024-04-28,1,189.2,Telefone,B
6373,1069,Produto Theta,Linha_D,2024-04-28,1,457.51,Telefone,B
6373,1069,Produto Delta,Linha_B,2024-04-28,4,343.06,Telefone,B
6374,3587,Produto Iota,Linha_E,2024-01-05,2,156.09,Digital,B
6374,3587,Produto Epsilon,Linha_C,2024-01-05,3,132.22,Digital,B
6374,3587,Produto Theta,Linha_D,2024-01-05,1,451.05,Digital,B
6375,2707,Produto Gamma,Linha_B,2025-09-26,3,87.92,Digital,C
6375,2707,Produto Eta,Linha_D,2025-09-26,5,77.5,Digital,C
6376,4044,Produto Gamma,Linha_B,2025-11-17,5,87.81,Telefone,C
6376,4044,Produto Kappa,Linha_E,2025-11-17,3,208.94,Telefone,C
6377,3968,Produto Gamma,Linha_B,2025-08-16,3,85.79,Telefone,A
6377,3968,Produto Iota,Linha_E,2025-08-16,3,172.31,Telefone,A
6377,3968,Produto Epsilon,Linha_C,2025-08-16,1,153.83,Telefone,A
6377,3968,Produto Eta,Linha_D,2025-08-16,4,77.2,Telefone,A
6378,2457,Produto Theta,Linha_D,2025-10-19,3,444.52,Digital,B
6379,1670,Produto Eta,Linha_D,2025-12-02,5,71.87,Digital,B
6380,5686,Produto Gamma,Linha_B,2024-04-30,4,98.36,Telefone,B
6380,5686,Produto Iota,Linha_E,2024-04-30,3,173.73,Telefone,B
6380,5686,Produto Epsilon,Linha_C,2024-04-30,1,127.47,Telefone,B
6381,3252,Produto Alpha,Linha_A,2025-12-23,5,196.57,Digital,C
6382,2830,Produto Theta,Linha_D,2025-07-27,2,407.98,Digital,B
6383,5113,Produto Iota,Linha_E,2025-10-06,3,144.81,Presencial,C
6383,5113,Produto Epsilon,Linha_C,2025-10-06,3,127.27,Presencial,C
6384,4295,Produto Gamma,Linha_B,2025-07-27,3,103.14,Digital,A
6384,4295,Produto Eta,Linha_D,2025-07-27,4,67.59,Digital,A
6384,4295,Produto Zeta,Linha_C,2025-07-27,1,323.22,Digital,A
6385,3010,Produto Eta,Linha_D,2024-10-02,3,79.9,Telefone,B
6386,3021,Produto Alpha,Linha_A,2024-03-07,2,166.19,Digital,B
6386,3021,Produto Beta,Linha_A,2024-03-07,1,234.35,Digital,B
