id_cliente,reduziu_compras,segmento_A,var_compras_6m,freq_compras_trim,ticket_medio_ratio,tempo_cliente_anos,nps_score,canal_digital,vendedor_rotatividade,regiao,porte,inadimplencia_hist,segmento,prob_churn_real
4915,0,1,-38.6,3,0.786,6.8,1.0,1,1,Nordeste,Grande,0,A,0.3865
4916,0,0,14.6,9,1.286,0.4,8.0,1,0,Sudeste,Grande,0,B,0.0026
4917,0,0,35.1,5,1.02,3.8,8.0,0,1,Centro-Oeste,Medio,0,B,0.0015
4918,0,0,-18.2,3,,5.2,5.0,0,1,Sudeste,Medio,0,C,0.0075
4919,0,1,2.4,1,0.501,3.0,4.0,0,2,Centro-Oeste,Grande,0,A,0.0529
4920,0,1,-9.7,3,0.505,0.4,8.0,0,3,Norte,Medio,0,A,0.248
4921,0,0,27.2,4,1.24,7.3,7.0,0,0,Nordeste,Micro,0,B,0.0014
4922,1,1,-21.1,0,0.625,2.9,4.0,1,2,Sudeste,Medio,0,A,0.571
4923,0,1,-5.4,2,0.563,3.8,6.0,1,5,Norte,Micro,1,A,0.143
4924,0,0,45.0,3,0.828,1.1,7.0,0,1,Sudeste,Micro,0,C,0.0029
4925,0,0,11.8,4,0.975,0.2,4.0,1,1,Nordeste,Grande,0,B,0.0251
4926,0,0,-11.6,8,1.19,2.2,4.0,1,1,Sul,Medio,0,C,0.0211
4927,0,0,37.0,6,0.57,0.5,8.0,1,1,Centro-Oeste,Micro,0,C,0.0022
4928,0,1,-7.4,2,1.358,0.5,2.0,1,3,Centro-Oeste,Micro,0,A,0.1909
4929,0,0,12.9,3,1.064,4.9,6.0,0,5,Centro-Oeste,Micro,0,B,0.0061
4930,0,1,17.8,4,0.589,2.8,3.0,1,3,Sul,Micro,0,A,0.1461
4931,0,0,36.1,10,1.014,9.2,9.0,0,1,Nordeste,Micro,1,C,0.0002
4932,0,0,17.6,7,0.836,1.5,6.0,0,1,Sul,Medio,0,B,0.0052
4933,0,0,-10.1,3,1.088,0.7,6.0,0,3,Centro-Oeste,Micro,1,B,0.0314
4934,0,1,-25.4,0,0.602,1.4,5.0,1,1,Sudeste,Medio,0,A,0.5894
4935,0,0,11.8,5,1.081,17.7,6.0,0,2,Sudeste,Micro,0,B,0.0002
4936,1,1,-18.5,0,0.673,8.0,6.0,1,6,Sudeste,Grande,1,A,0.272
4937,1,1,-27.5,0,0.909,3.7,0.0,1,1,Sudeste,Micro,0,A,0.2815
4938,0,0,4.1,4,1.428,9.2,5.0,0,1,Sul,Micro,0,C,0.0018
4939,0,0,29.0,6,0.893,2.5,6.0,0,1,Sul,Micro,0,C,0.0005
4940,0,1,-13.9,2,0.769,2.0,2.0,1,3,Sudeste,Medio,1,A,0.2041
4941,0,0,-1.4,6,1.196,1.5,7.0,1,1,Centro-Oeste,Medio,0,B,0.0034
4942,0,0,21.2,3,1.319,2.5,7.0,0,2,Nordeste,Micro,0,C,0.001
4943,0,1,-6.8,5,0.863,4.2,0.0,0,2,Sul,Micro,0,A,0.0378
4944,0,0,7.3,6,,11.2,8.0,1,1,Sudeste,Micro,0,C,0.0007
4945,1,1,-40.2,0,0.515,1.8,2.0,1,2,Sul,Medio,0,A,0.827
4946,0,0,5.6,3,,4.3,7.0,0,0,Sul,Medio,0,B,0.007
4947,0,0,7.8,3,1.198,1.3,6.0,0,0,Centro-Oeste,Micro,0,B,0.0025
4948,0,0,25.6,4,1.164,2.6,7.0,0,3,Centro-Oeste,Micro,0,B,0.0023
4949,0,0,-6.3,3,1.192,18.6,5.0,0,3,Sul,Micro,0,C,0.0004
4950,0,1,-23.5,2,0.5,0.8,8.0,0,2,Sudeste,Micro,0,A,0.0956
4951,0,1,12.8,3,0.654,0.8,10.0,1,3,Sul,Medio,0,A,0.0258
4952,0,0,3.2,6,1.015,3.0,8.0,1,1,Norte,Micro,0,B,0.0067
4953,0,0,7.4,3,1.104,3.8,6.0,1,0,Nordeste,Micro,0,C,0.0168
4954,0,1,18.5,2,0.841,6.5,5.0,1,4,Sul,Micro,0,A,0.021
4955,0,0,-9.9,5,1.125,6.1,5.0,0,1,Sudeste,Grande,0,C,0.009
4956,0,0,34.3,6,0.617,9.5,5.0,0,1,Nordeste,Grande,0,B,0.0002
4957,0,1,-25.6,2,0.489,0.4,8.0,1,3,Nordeste,Micro,0,A,0.1486
4958,0,0,12.3,2,1.061,3.3,7.0,0,1,Sudeste,Micro,0,B,0.0018
4959,0,1,-12.2,1,0.814,0.4,3.0,0,2,Sul,Micro,1,A,0.5618
4960,0,0,3.3,4,1.015,1.0,5.0,0,2,Sul,Medio,0,B,0.0348
4961,0,1,-36.8,2,0.869,0.2,4.0,1,6,Sudeste,Micro,0,A,0.5455
4962,0,1,-31.2,3,0.925,2.5,6.0,0,0,Sudeste,Medio,0,A,0.1563
4963,0,0,3.9,4,0.806,8.1,6.0,0,1,Sul,Medio,0,B,0.0084
4964,0,0,-7.6,6,0.67,6.3,3.0,0,1,Sudeste,Grande,0,B,0.0071
4965,0,0,7.9,8,0.963,7.8,7.0,0,1,Sul,Micro,0,B,0.0003
4966,0,0,-7.2,3,1.197,13.8,5.0,0,2,Norte,Medio,0,B,0.0021
4967,0,1,-36.0,0,0.836,7.1,6.0,0,4,Sudeste,Medio,0,A,0.1068
4968,0,0,-23.7,5,0.988,11.4,5.0,1,0,Sul,Micro,0,B,0.0052
4969,0,0,41.7,6,1.321,0.9,6.0,0,2,Sudeste,Micro,0,C,0.0008
4970,0,0,6.0,4,1.518,4.9,4.0,0,1,Sudeste,Micro,0,C,0.0047
4971,1,1,-31.5,0,0.94,2.6,5.0,1,0,Nordeste,Micro,0,A,0.5716
4972,0,1,-37.6,0,1.127,3.1,4.0,0,4,Sudeste,Micro,0,A,0.2495
4973,0,0,-2.9,5,0.72,6.7,6.0,1,1,Sudeste,Medio,0,C,0.0135
4974,0,0,-29.3,3,1.078,7.5,7.0,0,1,Centro-Oeste,Micro,0,B,0.0045
4975,0,0,-4.0,4,0.934,8.9,5.0,0,1,Sudeste,Grande,0,B,0.0009
4976,0,0,22.2,2,1.203,1.9,7.0,1,5,Nordeste,Micro,1,C,0.0096
4977,0,1,-30.9,2,0.509,4.4,5.0,1,3,Sudeste,Grande,0,A,0.1284
4978,0,0,20.4,5,1.042,1.8,9.0,1,0,Sudeste,Micro,0,B,0.001
4979,0,0,26.3,7,0.911,6.7,5.0,1,1,Sul,Medio,0,C,0.0033
4980,0,0,20.9,5,1.227,3.1,3.0,0,1,Sudeste,Micro,0,B,0.0011
4981,1,1,-17.3,0,0.67,0.2,3.0,1,2,Norte,Micro,1,A,0.7246
4982,0,1,5.5,0,,0.6,4.0,1,0,Norte,Grande,0,A,0.3349
4983,0,1,4.5,1,0.883,8.1,6.0,0,3,Sudeste,Micro,1,A,0.0142
4984,0,0,-6.1,4,1.239,1.0,8.0,0,3,Sudeste,Medio,0,B,0.0118
4985,0,1,-35.3,3,0.585,1.2,5.0,1,2,Norte,Medio,0,A,0.306
4986,0,1,-26.8,1,0.927,3.6,4.0,1,1,Nordeste,Medio,1,A,0.4812
4987,0,0,1.8,5,1.073,9.4,6.0,1,0,Sul,Medio,0,C,0.0031
4988,0,1,5.4,4,0.801,0.2,7.0,1,3,Sudeste,Medio,1,A,0.0311
4989,0,1,-2.0,5,0.301,3.3,6.0,1,3,Sudeste,Micro,0,A,0.0419
4990,0,1,-15.3,1,1.033,3.3,3.0,1,2,Nordeste,Medio,0,A,0.1116
4991,1,1,-14.6,3,0.858,0.5,2.0,1,5,Sul,Grande,0,A,0.4703
4992,0,0,-13.8,8,1.111,0.9,8.0,1,3,Sul,Micro,1,B,0.0036
4993,0,0,30.0,6,1.142,1.6,6.0,0,0,Centro-Oeste,Micro,0,C,0.0003
4994,0,0,11.6,3,1.104,1.3,5.0,1,1,Sul,Medio,0,C,0.0048
4995,0,0,-13.0,3,1.377,2.5,7.0,1,0,Sudeste,Micro,0,B,0.0043
4996,0,0,-25.7,8,1.293,1.3,6.0,1,1,Sudeste,Micro,1,B,0.0034
4997,0,0,-17.4,7,0.951,2.2,6.0,1,1,Sudeste,Micro,0,B,0.0166
4998,0,1,-16.5,2,1.383,1.1,4.0,1,3,Sudeste,Medio,0,A,0.1762
4999,1,1,-68.9,1,0.949,4.4,4.0,1,3,Sudeste,Micro,0,A,0.7765
5000,0,0,-15.4,5,1.479,0.4,8.0,1,2,Sul,Medio,0,C,0.0317
5001,0,1,-8.4,1,0.829,4.0,2.0,0,1,Sudeste,Medio,0,A,0.0535
5002,1,1,-26.7,1,0.806,2.1,5.0,1,3,Norte,Micro,0,A,0.3882
5003,0,0,-27.5,4,0.777,13.6,7.0,1,3,Norte,Medio,0,B,0.0041
5004,0,0,-4.6,1,0.66,1.7,5.0,1,1,Sul,Grande,0,B,0.0656
5005,0,1,-20.0,5,0.784,0.2,3.0,0,2,Sul,Medio,0,A,0.356
5006,0,1,0.8,3,0.705,0.2,4.0,0,2,Sudeste,Grande,0,A,0.0557
5007,0,1,-8.9,1,0.868,5.4,3.0,0,3,Sudeste,Micro,0,A,0.1663
5008,0,0,16.4,3,0.899,11.7,6.0,1,2,Sudeste,Medio,0,B,0.0047
5009,0,1,-3.6,2,0.939,1.1,6.0,1,0,Centro-Oeste,Micro,0,A,0.0356
5010,0,0,-25.5,2,1.249,5.7,6.0,1,2,Sul,Micro,0,B,0.0389
5011,0,0,32.9,3,1.432,0.8,5.0,0,1,Sul,Micro,0,B,0.0015
5012,0,0,32.9,3,1.571,1.5,6.0,0,1,Sudeste,Micro,0,C,0.0021
5013,0,1,-30.2,2,0.946,7.5,5.0,0,3,Centro-Oeste,Grande,1,A,0.2175
5014,0,1,-77.9,3,1.224,10.3,6.0,1,1,Sul,Micro,0,A,0.1542
5015,0,0,34.6,3,1.147,3.5,5.0,1,3,Centro-Oeste,Medio,0,B,0.0024
5016,0,0,-47.0,4,1.111,2.3,6.0,0,0,Sudeste,Medio,0,B,0.0153
5017,0,1,-10.4,0,0.563,0.6,3.0,1,2,Nordeste,Medio,0,A,0.2876
5018,0,0,-1.0,6,1.07,3.3,5.0,0,1,Nordeste,Micro,0,B,0.0008
5019,0,1,-30.0,0,0.71,3.1,9.0,1,2,Sudeste,Medio,0,A,0.1982
5020,0,1,-26.6,1,0.571,8.2,3.0,0,4,Sudeste,Micro,0,A,0.0815
5021,0,0,10.7,5,0.71,2.7,8.0,0,0,Sudeste,Micro,0,B,0.0032
5022,1,1,-60.9,2,0.775,0.2,6.0,1,0,Sudeste,Grande,0,A,0.7759
5023,0,0,4.2,4,0.808,0.5,6.0,0,0,Centro-Oeste,Micro,0,C,0.006
5024,0,0,-20.6,6,1.019,1.2,9.0,1,1,Norte,Micro,0,B,0.0038
5025,0,0,-2.1,4,1.227,1.3,5.0,0,0,Centro-Oeste,Grande,0,B,0.0082
5026,0,0,11.2,2,0.854,13.7,8.0,1,1,Norte,Micro,0,B,0.001
5027,0,0,25.5,2,0.778,2.8,4.0,0,1,Sudeste,Medio,0,B,0.0019
5028,1,1,-32.7,1,0.487,1.2,7.0,1,3,Sul,Micro,1,A,0.5164
5029,0,0,43.8,4,0.903,0.7,6.0,1,1,Centro-Oeste,Micro,1,C,0.0037
5030,0,0,-9.9,4,0.912,0.4,10.0,0,0,Sudeste,Micro,1,C,0.0027
5031,0,1,-35.4,1,0.488,7.1,4.0,1,1,Centro-Oeste,Micro,0,A,0.3301
5032,0,1,2.6,3,0.988,3.5,4.0,0,1,Sudeste,Micro,0,A,0.0629
5033,0,1,-23.0,1,0.904,0.2,2.0,1,2,Sul,Medio,0,A,0.5201
5034,0,0,11.6,4,0.714,2.3,7.0,1,1,Nordeste,Medio,0,B,0.005
5035,0,0,-1.8,2,0.817,8.1,6.0,1,1,Sul,Grande,0,B,0.0099
5036,0,0,0.5,5,1.236,1.9,,0,1,Nordeste,Micro,0,C,0.0041
5037,0,0,15.0,4,0.762,3.1,4.0,0,1,Nordeste,Medio,0,B,0.0036
5038,0,0,33.4,6,0.84,6.4,6.0,0,1,Norte,Medio,0,B,0.001
5039,0,0,10.8,6,1.004,2.8,5.0,1,1,Centro-Oeste,Grande,0,B,0.003
5040,0,0,16.6,2,0.882,7.9,7.0,1,2,Sudeste,Micro,0,B,0.0024
5041,0,0,27.6,3,1.51,5.4,8.0,0,2,Nordeste,Medio,0,B,0.0004
5042,0,0,-1.3,6,1.15,2.6,8.0,0,0,Sudeste,Grande,0,B,0.0056
5043,0,0,-11.6,1,1.11,3.5,7.0,0,2,Sudeste,Micro,0,B,0.0125
5044,0,0,-12.5,2,1.04,17.1,5.0,1,0,Centro-Oeste,Grande,0,B,0.0065
5045,0,0,-9.7,6,1.24,5.4,7.0,0,0,Sudeste,Micro,0,B,0.0042
5046,0,0,-12.9,1,1.112,11.8,8.0,1,2,Sudeste,Medio,0,B,0.0088
5047,0,0,30.0,6,,1.0,,1,0,Sudeste,Grande,0,B,0.0014
5048,0,0,-29.7,6,0.689,3.3,7.0,1,1,Sudeste,Medio,0,B,0.0082
5049,0,0,19.8,6,0.91,12.0,6.0,0,1,Norte,Micro,0,B,0.0008
5050,0,0,-16.5,6,0.976,1.9,9.0,1,0,Sul,Micro,0,B,0.0047
5051,0,0,43.8,3,1.155,17.2,8.0,1,1,Nordeste,Grande,0,B,0.0001
5052,0,1,-9.9,0,0.985,2.0,0.0,1,1,Centro-Oeste,Medio,1,A,0.2484
5053,0,1,-35.5,1,0.78,2.7,5.0,1,6,Norte,Micro,0,A,0.3229
5054,0,0,-2.8,6,1.069,2.9,7.0,1,2,Sudeste,Medio,0,B,0.0081
5055,0,0,6.3,4,0.787,0.4,6.0,1,2,Norte,Medio,0,B,0.0186
5056,0,0,20.7,6,0.861,10.6,6.0,0,1,Sul,Micro,0,C,0.0006
5057,0,1,-11.3,1,0.382,0.6,6.0,1,3,Norte,Micro,0,A,0.219
5058,0,0,7.7,2,0.915,0.2,5.0,0,0,Sul,Micro,1,B,0.0061
5059,1,1,-32.1,1,0.852,1.6,4.0,0,0,Nordeste,Medio,0,A,0.1749
5060,0,1,-23.8,0,0.925,1.7,4.0,0,3,Nordeste,Medio,0,A,0.1836
5061,0,0,34.8,6,0.902,19.0,6.0,0,1,Sudeste,Medio,0,B,0.0
5062,0,1,24.6,2,1.015,4.1,7.0,1,3,Sul,Medio,0,A,0.0415
5063,0,0,30.1,5,1.373,3.1,9.0,1,0,Norte,Grande,0,B,0.0007
5064,0,0,-11.1,5,1.241,1.0,6.0,1,3,Sudeste,Medio,1,B,0.0089
5065,0,0,36.7,8,1.312,6.8,6.0,1,0,Nordeste,Micro,0,B,0.0003
5066,0,0,1.4,4,0.847,0.6,6.0,1,1,Sul,Medio,0,C,0.0087
5067,0,0,8.1,2,0.733,1.4,,0,0,Sul,Micro,0,B,0.0072
5068,0,1,-43.2,1,0.981,0.3,,0,2,Nordeste,Medio,0,A,0.7039
5069,0,0,10.3,5,1.354,4.0,6.0,0,2,Centro-Oeste,Medio,0,C,0.0013
5070,0,0,-7.7,2,1.416,10.3,6.0,1,1,Norte,Micro,0,C,0.0098
5071,0,1,9.5,0,0.412,1.8,,1,3,Sudeste,Grande,0,A,0.1657
5072,0,1,32.9,2,0.791,4.6,0.0,0,2,Centro-Oeste,Micro,1,A,0.0255
5073,0,1,-18.0,0,0.531,1.4,6.0,0,2,Sudeste,Medio,0,A,0.4289
5074,0,1,-8.5,1,0.741,1.4,4.0,1,3,Centro-Oeste,Micro,0,A,0.2245
5075,0,0,1.8,6,1.237,0.7,8.0,0,0,Centro-Oeste,Grande,0,C,0.0011
5076,0,0,10.4,2,1.132,0.4,6.0,0,2,Sudeste,Micro,0,B,0.0069
5077,0,1,-29.8,1,0.457,2.1,4.0,0,0,Sudeste,Micro,0,A,0.4309
5078,0,0,14.2,4,1.009,6.9,9.0,1,1,Sudeste,Micro,0,C,0.0029
5079,0,0,16.0,6,,4.5,5.0,1,1,Norte,Micro,0,B,0.0047
5080,0,1,-12.0,1,0.983,2.1,2.0,1,0,Sudeste,Micro,0,A,0.1191
5081,0,0,22.9,6,0.889,1.4,7.0,0,4,Centro-Oeste,Medio,1,C,0.0072
5082,0,0,0.7,7,,2.0,7.0,0,2,Sudeste,Micro,0,C,0.0015
5083,0,0,60.0,10,0.979,16.9,8.0,0,2,Centro-Oeste,Micro,0,C,0.0
5084,0,0,-5.1,4,1.441,1.4,7.0,1,0,Centro-Oeste,Micro,0,B,0.003
5085,0,0,-5.3,7,1.203,11.6,7.0,1,2,Sul,Medio,0,C,0.0026
5086,1,1,-68.3,2,0.753,1.6,7.0,1,3,Sul,Medio,0,A,0.8841
5087,0,0,23.2,6,0.969,0.7,7.0,1,0,Sul,Medio,0,B,0.0039
5088,0,0,-49.2,3,1.049,3.1,6.0,0,2,Centro-Oeste,Medio,0,C,0.0499
5089,1,1,-24.8,1,1.262,3.7,3.0,1,4,Norte,Micro,0,A,0.2004
5090,0,0,-7.0,3,1.179,2.7,6.0,0,1,Sul,Micro,0,C,0.028
5091,0,0,-20.8,5,1.119,10.0,7.0,0,1,Centro-Oeste,Micro,0,B,0.0045
5092,0,1,-16.7,1,0.932,0.4,1.0,0,1,Sudeste,Grande,0,A,0.3394
5093,0,0,43.3,3,1.177,4.2,5.0,0,0,Sudeste,Grande,0,B,0.0009
5094,0,1,-3.4,1,0.926,2.6,4.0,1,4,Nordeste,Medio,0,A,0.4276
5095,0,0,-7.3,5,1.201,12.7,8.0,1,1,Sudeste,Micro,0,B,0.0036
5096,0,1,21.8,5,0.564,5.5,6.0,0,1,Sudeste,Micro,0,A,0.0137
5097,0,0,-6.7,1,0.765,5.1,8.0,1,4,Sul,Micro,0,C,0.0202
5098,0,1,3.9,3,0.933,0.3,3.0,1,6,Sul,Medio,0,A,0.3236
5099,0,1,-52.8,4,0.861,0.3,6.0,1,0,Sudeste,Micro,0,A,0.2472
5100,1,1,-22.6,1,0.66,0.3,4.0,1,2,Sul,Grande,0,A,0.4751
5101,0,0,-15.8,5,0.899,0.5,7.0,0,2,Centro-Oeste,Micro,0,C,0.0072
5102,0,0,49.5,2,1.163,1.6,9.0,1,2,Sudeste,Grande,1,B,0.0023
5103,0,0,-5.8,11,1.162,1.9,10.0,0,1,Sudeste,Medio,0,B,0.0006
5104,0,0,-12.4,4,,17.3,,0,1,Sul,Medio,0,B,0.0015
5105,0,0,17.3,4,1.06,5.5,7.0,1,2,Sudeste,Medio,0,B,0.0024
5106,0,1,-23.0,2,0.752,3.7,5.0,0,1,Centro-Oeste,Medio,0,A,0.077
5107,0,0,50.9,4,0.992,20.0,7.0,0,3,Nordeste,Medio,0,B,0.0
5108,1,1,-11.8,0,,1.9,2.0,1,2,Sul,Medio,0,A,0.6763
5109,0,0,9.3,2,0.898,3.2,8.0,0,2,Nordeste,Medio,0,C,0.0169
5110,0,0,22.4,7,0.98,5.2,7.0,0,0,Sudeste,Grande,0,C,0.0002
5111,0,0,3.6,3,0.641,0.3,,0,1,Sudeste,Medio,0,B,0.0196
5112,0,1,-13.2,0,1.012,1.5,7.0,1,2,Sudeste,Medio,0,A,0.5016
5113,0,0,-8.8,5,1.035,0.5,8.0,0,0,Sul,Grande,0,C,0.0198
5114,0,1,-30.4,1,0.653,5.9,5.0,1,3,Sul,Micro,0,A,0.4601
5115,0,1,-36.3,1,0.557,4.3,4.0,1,3,Centro-Oeste,Micro,0,A,0.4023
5116,0,1,-10.2,1,0.835,1.2,6.0,0,0,Sudeste,Medio,0,A,0.3203
5117,0,0,-5.3,3,0.679,5.7,7.0,0,0,Nordeste,Medio,1,B,0.0029
5118,0,0,23.6,4,1.209,5.3,4.0,1,1,Sudeste,Medio,0,C,0.0022
5119,1,1,-35.3,2,0.958,0.7,4.0,1,5,Sul,Micro,0,A,0.5256
5120,1,1,-37.3,2,0.635,1.0,4.0,0,2,Centro-Oeste,Medio,0,A,0.4339
5121,0,0,12.8,2,0.551,4.8,7.0,0,0,Sudeste,Medio,0,B,0.0047
5122,0,0,10.8,6,0.918,2.6,6.0,0,1,Sudeste,Micro,1,B,0.001
5123,1,1,-0.9,0,0.712,1.5,4.0,0,0,Centro-Oeste,Medio,1,A,0.3588
5124,0,1,-41.6,1,0.752,7.8,,0,1,Nordeste,Medio,0,A,0.2072
5125,0,0,-22.8,4,1.443,0.7,8.0,1,1,Norte,Micro,0,C,0.0122
5126,0,0,32.3,1,1.124,1.1,6.0,1,0,Centro-Oeste,Medio,0,C,0.0188
5127,0,0,-19.1,3,1.424,8.5,7.0,0,0,Centro-Oeste,Medio,0,C,0.0015
5128,0,0,24.6,2,1.225,5.4,9.0,0,1,Nordeste,Micro,0,C,0.0008
5129,1,1,-65.0,1,0.867,1.8,4.0,1,3,Sudeste,Micro,0,A,0.5521
5130,0,1,-6.6,2,0.808,2.8,4.0,1,0,Sul,Grande,0,A,0.0808
5131,0,1,-18.2,0,0.347,0.2,7.0,0,1,Sudeste,Micro,0,A,0.1029
5132,1,1,-9.9,0,0.326,0.6,2.0,1,2,Sul,Micro,0,A,0.501
5133,0,0,23.3,2,1.216,6.7,5.0,1,0,Centro-Oeste,Micro,1,C,0.0093
5134,0,0,26.9,7,1.033,3.6,8.0,0,0,Centro-Oeste,Medio,0,C,0.0015
5135,0,0,17.3,4,1.278,17.4,6.0,0,1,Sudeste,Medio,0,B,0.0005
5136,0,1,-1.3,2,0.436,1.8,5.0,1,4,Sul,Medio,0,A,0.4803
5137,0,0,30.5,5,1.121,2.7,,0,2,Centro-Oeste,Micro,0,C,0.0027
5138,0,0,33.5,6,1.151,8.6,6.0,1,1,Sudeste,Grande,0,C,0.0004
5139,0,1,-7.6,0,0.64,0.9,2.0,0,3,Centro-Oeste,Micro,0,A,0.1771
5140,0,0,-10.9,6,0.816,3.6,9.0,0,1,Sudeste,Micro,0,C,0.0031
5141,1,1,-23.0,0,,3.8,2.0,0,7,Sudeste,Medio,0,A,0.2171
5142,0,1,-20.0,3,0.625,8.3,5.0,1,4,Sul,Micro,0,A,0.1554
5143,0,0,-5.6,5,0.941,11.5,7.0,1,2,Sul,Grande,1,B,0.0013
5144,0,0,-14.9,3,0.914,7.6,4.0,0,2,Norte,Grande,0,B,0.004
5145,0,1,0.5,4,,1.0,2.0,1,3,Nordeste,Micro,0,A,0.101
5146,1,1,-12.0,2,0.747,2.8,5.0,1,2,Centro-Oeste,Grande,0,A,0.2941
5147,0,0,-5.4,6,0.775,2.2,6.0,0,1,Sul,Medio,0,C,0.0103
5148,0,0,8.8,4,1.171,1.3,9.0,0,1,Sudeste,Grande,0,B,0.0049
5149,0,0,14.0,6,0.789,1.9,7.0,0,0,Centro-Oeste,Micro,0,B,0.0009
5150,1,1,-41.1,1,0.703,0.2,4.0,1,8,Norte,Medio,0,A,0.9151
5151,0,1,-34.0,1,,5.3,3.0,1,4,Sul,Micro,1,A,0.6376
5152,0,1,-24.3,1,0.628,4.8,3.0,0,6,Sul,Medio,0,A,0.2883
5153,0,1,-21.1,1,0.668,1.8,,0,2,Centro-Oeste,Micro,0,A,0.0925
5154,1,1,-49.9,2,0.679,1.7,5.0,0,1,Sudeste,Medio,0,A,0.4578
5155,0,1,-3.1,1,0.728,1.1,6.0,1,3,Sudeste,Micro,0,A,0.3904
5156,0,0,8.6,4,1.041,11.1,4.0,0,2,Sul,Micro,0,B,0.0013
5157,0,1,-23.0,0,1.008,0.3,6.0,1,2,Sudeste,Medio,0,A,0.2463
5158,0,0,-6.3,5,0.822,0.2,7.0,0,2,Norte,Grande,0,C,0.0229
5159,1,1,-38.3,2,0.144,2.9,3.0,1,4,Nordeste,Medio,0,A,0.6403
5160,0,0,8.3,5,0.812,20.0,7.0,0,1,Sudeste,Grande,1,B,0.0004
5161,0,1,-14.8,0,1.017,3.8,5.0,1,5,Sudeste,Micro,1,A,0.1706
5162,0,0,47.4,6,1.19,0.2,7.0,0,0,Sul,Medio,0,B,0.0007
5163,0,1,23.2,1,0.603,0.3,6.0,1,0,Sudeste,Medio,0,A,0.0664
5164,0,0,-2.7,7,0.967,17.8,4.0,1,0,Sudeste,Micro,0,C,0.0004
5165,0,0,-11.2,4,0.608,8.3,6.0,1,0,Centro-Oeste,Medio,0,C,0.009
5166,0,0,-17.3,4,0.857,4.2,6.0,0,0,Sudeste,Medio,0,B,0.0251
5167,0,1,-16.2,2,0.604,3.5,3.0,1,2,Sudeste,Medio,0,A,0.3463
5168,0,0,-17.0,4,1.215,0.2,7.0,1,0,Sul,Medio,0,B,0.0262
5169,0,0,-19.6,7,1.01,0.2,5.0,1,0,Sudeste,Medio,0,B,0.0439
5170,0,1,-32.7,1,0.538,1.8,2.0,0,0,Sul,Micro,0,A,0.641
5171,0,0,-4.2,3,0.737,0.2,7.0,0,1,Sul,Micro,0,B,0.0293
5172,0,0,-6.8,3,1.233,20.0,8.0,0,3,Nordeste,Medio,0,C,0.001
5173,0,0,-24.4,2,,1.0,5.0,0,2,Sudeste,Micro,0,B,0.0716
5174,0,0,6.2,1,0.834,6.2,4.0,1,2,Sudeste,Micro,0,C,0.0127
5175,0,0,5.8,6,1.262,0.8,7.0,1,3,Nordeste,Micro,1,C,0.0044
5176,0,0,34.8,8,1.21,3.9,6.0,0,1,Nordeste,Medio,0,C,0.0001
5177,0,0,-16.8,7,,0.4,10.0,0,2,Sudeste,Micro,0,B,0.0014
5178,0,0,18.5,3,0.781,7.3,7.0,1,1,Norte,Medio,0,B,0.0017
5179,0,0,43.7,4,1.367,4.4,7.0,1,1,Sudeste,Medio,0,C,0.0003
5180,0,0,-21.1,5,1.183,0.5,6.0,1,0,Sudeste,Micro,1,B,0.0236
5181,0,0,-13.8,6,1.015,9.4,5.0,0,0,Sudeste,Medio,0,C,0.0011
5182,0,1,-43.2,3,0.505,3.0,3.0,1,2,Centro-Oeste,Medio,0,A,0.4168
5183,0,1,-9.1,0,0.872,0.3,5.0,1,3,Centro-Oeste,Medio,0,A,0.3704
5184,1,1,-9.8,2,0.548,4.4,5.0,0,3,Sudeste,Medio,0,A,0.2848
5185,0,1,1.1,1,0.912,3.6,2.0,0,3,Sul,Micro,0,A,0.1083
5186,0,1,-16.4,3,0.888,0.5,5.0,1,2,Centro-Oeste,Medio,0,A,0.4349
5187,0,0,44.0,6,0.891,0.6,4.0,0,0,Sul,Micro,0,B,0.0004
5188,0,1,-7.2,1,0.889,2.8,5.0,0,4,Sudeste,Grande,0,A,0.1267
5189,0,0,33.2,5,0.94,3.3,5.0,0,1,Centro-Oeste,Medio,0,B,0.0028
5190,0,0,11.1,5,,1.4,,0,2,Centro-Oeste,Medio,0,B,0.0077
5191,1,1,-25.7,1,0.669,0.4,2.0,1,1,Centro-Oeste,Micro,0,A,0.6819
5192,1,1,-21.5,0,0.929,0.7,4.0,0,1,Nordeste,Micro,0,A,0.2806
5193,0,0,35.4,4,1.617,6.5,,1,1,Sudeste,Micro,0,B,0.0008
5194,0,0,23.9,3,,9.1,7.0,0,1,Centro-Oeste,Medio,0,B,0.0005
5195,0,0,22.7,7,0.744,7.7,7.0,0,0,Centro-Oeste,Micro,0,C,0.0001
5196,0,0,27.8,5,1.061,1.6,4.0,0,0,Sul,Medio,0,C,0.0049
5197,0,0,13.3,3,1.157,2.6,8.0,1,1,Sul,Micro,0,C,0.0018
5198,0,0,60.0,1,0.855,2.7,7.0,1,1,Sudeste,Grande,0,B,0.0044
5199,0,0,3.5,3,1.024,3.4,7.0,0,2,Sudeste,Micro,0,C,0.0016
5200,0,0,10.2,9,0.871,0.9,5.0,0,3,Centro-Oeste,Grande,0,C,0.001
5201,0,0,-1.0,6,0.708,3.0,7.0,0,2,Norte,Grande,0,C,0.0035
5202,0,1,-8.0,0,0.832,2.0,2.0,1,4,Sul,Medio,0,A,0.5582
