id_cliente;reduziu_compras;segmento_A;var_compras_6m;freq_compras_trim;ticket_medio_ratio;tempo_cliente_anos;nps_score;canal_digital;vendedor_rotatividade;regiao;porte;inadimplencia_hist;segmento
4828;0;0;-7.4;5;1.149;5.4;8.0;0;1;Sudeste;Grande;1;B
4829;0;1;-20.4;1;0.959;3.8;6.0;1;2;Norte;Micro;0;A
4830;0;1;-21.5;3;0.582;0.6;5.0;0;2;Sudeste;Medio;0;A
4831;0;1;-46.6;3;1.16;0.5;3.0;0;3;Sudeste;Medio;0;A
4832;0;0;24.8;6;0.856;1.6;6.0;1;1;Norte;Micro;0;C
4833;0;1;-33.5;2;0.631;3.4;5.0;1;3;Norte;Micro;0;A
4834;0;0;-4.9;6;0.958;2.6;7.0;0;1;Sudeste;Micro;0;B
4835;0;0;16.6;5;0.934;0.4;;0;1;Sudeste;Micro;0;B
4836;0;0;-15.9;4;0.794;6.9;8.0;1;2;Sudeste;Medio;0;C
4837;0;1;-23.1;2;0.718;0.9;3.0;1;8;Nordeste;Medio;0;A
4838;0;0;22.8;3;1.386;4.3;7.0;0;1;Sul;Medio;0;B
4839;0;0;9.0;4;0.911;0.5;8.0;1;0;Nordeste;Medio;0;C
4840;0;0;22.9;3;0.922;11.0;6.0;0;1;Centro-Oeste;Medio;0;B
4841;0;1;1.6;3;1.09;2.2;5.0;0;4;Sudeste;Medio;0;A
4842;0;0;6.3;5;;1.1;7.0;0;0;Sul;Micro;0;B
4843;0;0;-59.0;2;1.229;6.1;;1;0;Sudeste;Micro;0;C
4844;0;0;32.6;6;1.002;9.2;5.0;0;1;Sudeste;Micro;0;B
4845;0;1;-18.9;2;0.888;0.9;6.0;1;2;Sul;Medio;0;A
4846;0;0;23.8;6;1.117;2.0;4.0;0;0;Centro-Oeste;Micro;0;C
4847;0;0;35.3;3;1.356;3.3;9.0;1;1;Nordeste;Micro;0;B
4848;0;0;-28.5;2;0.801;3.6;3.0;0;0;Sudeste;Micro;0;B
4849;0;0;7.9;10;0.755;2.6;6.0;0;1;Centro-Oeste;Medio;0;C
4850;0;1;12.9;1;0.859;0.6;;0;6;Sul;Micro;0;A
4851;0;0;3.9;6;0.803;6.8;8.0;1;2;Sudeste;Micro;0;C
4852;0;0;27.5;4;1.229;1.4;9.0;1;1;Sul;Micro;0;B
4853;0;0;-13.9;4;1.146;4.4;7.0;0;2;Centro-Oeste;Micro;0;C
4854;0;1;-8.4;1;0.855;1.6;5.0;1;5;Nordeste;Medio;0;A
4855;0;0;-17.0;4;0.902;0.8;4.0;0;2;Centro-Oeste;Micro;1;B
4856;0;0;26.0;3;1.043;2.2;5.0;0;1;Sul;Micro;0;C
4857;0;1;-27.0;3;0.728;0.4;3.0;1;2;Sudeste;Medio;0;A
4858;0;1;10.6;1;1.154;0.9;4.0;1;3;Sudeste;Micro;0;A
4859;0;0;37.3;4;0.989;1.2;5.0;0;1;Sudeste;Micro;0;C
4860;0;1;-30.1;0;0.634;0.9;2.0;1;4;Norte;Grande;0;A
4861;0;0;41.6;10;1.275;3.7;7.0;0;2;Norte;Micro;0;C
4862;1;1;-29.7;0;0.572;0.9;3.0;0;2;Centro-Oeste;Micro;0;A
4863;0;1;-4.4;0;1.181;0.2;4.0;0;3;Sudeste;Micro;0;A
4864;0;0;7.4;4;0.7;5.0;6.0;0;0;Sudeste;Medio;0;B
4865;0;0;-0.4;2;1.444;0.4;6.0;1;1;Sul;Medio;0;B
4866;0;0;24.0;8;1.052;0.8;8.0;0;1;Sudeste;Medio;0;B
4867;0;0;-2.2;8;0.96;4.0;5.0;1;2;Sudeste;Medio;0;B
4868;0;0;-3.3;6;1.434;0.3;5.0;0;2;Centro-Oeste;Micro;0;C
4869;1;1;-17.9;2;0.723;0.2;1.0;1;2;Centro-Oeste;Micro;0;A
4870;0;0;26.2;6;0.823;0.8;8.0;1;0;Sul;Medio;0;B
4871;0;1;-13.3;2;0.767;0.4;2.0;0;3;Sudeste;Grande;0;A
4872;0;0;0.8;5;1.189;2.5;7.0;0;1;Sul;Micro;0;B
4873;1;1;-28.3;3;0.763;2.5;6.0;0;4;Sul;Medio;0;A
4874;0;1;-22.2;1;0.716;3.8;2.0;1;1;Norte;Micro;0;A
4875;0;0;18.9;6;0.981;3.5;6.0;0;2;Sul;Micro;0;B
4876;1;1;-39.5;1;0.908;2.8;8.0;1;5;Sudeste;Micro;0;A
4877;1;1;-31.2;2;0.524;0.4;1.0;1;1;Sul;Micro;0;A
4878;0;0;23.8;10;1.149;4.5;8.0;1;1;Nordeste;Medio;0;B
4879;0;0;-8.5;4;1.386;7.2;7.0;1;0;Sudeste;Medio;0;B
4880;0;0;-3.5;4;1.362;4.7;8.0;0;1;Sudeste;Micro;0;C
4881;0;0;7.4;2;1.375;4.8;;1;2;Sudeste;Micro;0;B
4882;0;1;-34.3;7;0.589;0.8;2.0;0;1;Centro-Oeste;Medio;0;A
4883;0;0;-1.2;4;1.419;14.9;5.0;0;1;Nordeste;Micro;0;B
4884;1;1;-15.3;1;0.748;1.6;5.0;1;5;Sudeste;Medio;0;A
4885;0;0;22.4;6;1.141;4.3;7.0;0;3;Nordeste;Micro;0;C
4886;0;0;-7.3;4;1.053;0.5;7.0;0;1;Nordeste;Medio;0;C
4887;0;0;-8.4;3;0.909;2.2;6.0;1;0;Nordeste;Micro;0;B
4888;0;0;30.8;6;1.085;2.7;7.0;0;1;Centro-Oeste;Micro;0;B
4889;1;1;-31.0;2;0.954;4.4;2.0;1;3;Centro-Oeste;Micro;0;A
4890;0;0;-7.0;5;1.175;3.6;6.0;1;1;Sudeste;Micro;0;B
4891;0;0;-31.9;9;1.138;6.6;6.0;0;0;Centro-Oeste;Micro;0;C
4892;0;1;4.1;2;0.601;1.5;7.0;1;5;Sudeste;Medio;0;A
4893;0;1;9.5;0;0.746;1.2;8.0;1;2;Centro-Oeste;Micro;0;A
4894;0;0;7.6;4;1.107;11.6;8.0;0;0;Sudeste;Micro;0;B
4895;0;0;11.9;4;0.698;1.3;4.0;1;2;Centro-Oeste;Medio;0;B
4896;0;1;-18.0;3;0.913;2.7;0.0;1;2;Norte;Medio;0;A
4897;0;0;-13.9;4;1.143;2.8;7.0;1;3;Sul;Grande;0;C
4898;0;1;-5.6;2;1.095;7.9;3.0;1;1;Norte;Medio;1;A
4899;0;1;9.3;0;0.685;0.4;4.0;1;1;Sudeste;Medio;0;A
4900;0;0;8.0;6;1.035;3.1;6.0;0;2;Norte;Medio;0;B
4901;0;1;-3.7;0;0.779;2.5;4.0;0;2;Sudeste;Grande;0;A
4902;0;0;-9.5;5;1.2;1.5;4.0;0;2;Sudeste;Medio;0;B
4903;0;1;-37.3;3;0.682;0.5;7.0;1;1;Nordeste;Micro;1;A
4904;0;1;-8.6;2;1.054;5.1;4.0;1;5;Sudeste;Micro;0;A
4905;0;1;12.5;1;0.731;1.4;2.0;1;3;Norte;Micro;0;A
4906;0;0;-4.1;4;1.101;5.3;6.0;0;0;Sudeste;Medio;0;C
4907;0;0;4.4;7;0.893;8.8;6.0;0;2;Sudeste;Medio;0;B
4908;0;0;18.5;3;0.797;7.8;4.0;1;0;Sudeste;Medio;0;C
4909;1;1;-26.9;0;0.754;1.6;6.0;0;1;Sudeste;Micro;0;A
4910;0;0;17.7;3;;2.2;8.0;0;3;Sudeste;Medio;0;B
4911;0;0;-11.0;8;0.826;0.7;7.0;0;2;Sul;Medio;0;B
4912;0;0;16.7;6;1.042;1.2;;0;2;Sudeste;Micro;0;C
4913;0;0;3.4;0;0.756;10.0;9.0;1;2;Sul;Medio;0;B
4914;0;0;-23.9;3;0.979;9.7;5.0;0;2;Nordeste;Micro;1;B
4915;0;1;-38.6;3;0.786;6.8;1.0;1;1;Nordeste;Grande;0;A
4916;0;0;14.6;9;1.286;0.4;8.0;1;0;Sudeste;Grande;0;B
4917;0;0;35.1;5;1.02;3.8;8.0;0;1;Centro-Oeste;Medio;0;B
4918;0;0;-18.2;3;;5.2;5.0;0;1;Sudeste;Medio;0;C
4919;0;1;2.4;1;0.501;3.0;4.0;0;2;Centro-Oeste;Grande;0;A
4920;0;1;-9.7;3;0.505;0.4;8.0;0;3;Norte;Medio;0;A
4921;0;0;27.2;4;1.24;7.3;7.0;0;0;Nordeste;Micro;0;B
4922;1;1;-21.1;0;0.625;2.9;4.0;1;2;Sudeste;Medio;0;A
4923;0;1;-5.4;2;0.563;3.8;6.0;1;5;Norte;Micro;1;A
4924;0;0;45.0;3;0.828;1.1;7.0;0;1;Sudeste;Micro;0;C
4925;0;0;11.8;4;0.975;0.2;4.0;1;1;Nordeste;Grande;0;B
4926;0;0;-11.6;8;1.19;2.2;4.0;1;1;Sul;Medio;0;C
4927;0;0;37.0;6;0.57;0.5;8.0;1;1;Centro-Oeste;Micro;0;C
4928;0;1;-7.4;2;1.358;0.5;2.0;1;3;Centro-Oeste;Micro;0;A
4929;0;0;12.9;3;1.064;4.9;6.0;0;5;Centro-Oeste;Micro;0;B
4930;0;1;17.8;4;0.589;2.8;3.0;1;3;Sul;Micro;0;A
4931;0;0;36.1;10;1.014;9.2;9.0;0;1;Nordeste;Micro;1;C
4932;0;0;17.6;7;0.836;1.5;6.0;0;1;Sul;Medio;0;B
4933;0;0;-10.1;3;1.088;0.7;6.0;0;3;Centro-Oeste;Micro;1;B
4934;0;1;-25.4;0;0.602;1.4;5.0;1;1;Sudeste;Medio;0;A
4935;0;0;11.8;5;1.081;17.7;6.0;0;2;Sudeste;Micro;0;B
4936;1;1;-18.5;0;0.673;8.0;6.0;1;6;Sudeste;Grande;1;A
4937;1;1;-27.5;0;0.909;3.7;0.0;1;1;Sudeste;Micro;0;A
4938;0;0;4.1;4;1.428;9.2;5.0;0;1;Sul;Micro;0;C
4939;0;0;29.0;6;0.893;2.5;6.0;0;1;Sul;Micro;0;C
4940;0;1;-13.9;2;0.769;2.0;2.0;1;3;Sudeste;Medio;1;A
4941;0;0;-1.4;6;1.196;1.5;7.0;1;1;Centro-Oeste;Medio;0;B
4942;0;0;21.2;3;1.319;2.5;7.0;0;2;Nordeste;Micro;0;C
4943;0;1;-6.8;5;0.863;4.2;0.0;0;2;Sul;Micro;0;A
4944;0;0;7.3;6;;11.2;8.0;1;1;Sudeste;Micro;0;C
4945;1;1;-40.2;0;0.515;1.8;2.0;1;2;Sul;Medio;0;A
4946;0;0;5.6;3;;4.3;7.0;0;0;Sul;Medio;0;B
4947;0;0;7.8;3;1.198;1.3;6.0;0;0;Centro-Oeste;Micro;0;B
4948;0;0;25.6;4;1.164;2.6;7.0;0;3;Centro-Oeste;Micro;0;B
4949;0;0;-6.3;3;1.192;18.6;5.0;0;3;Sul;Micro;0;C
4950;0;1;-23.5;2;0.5;0.8;8.0;0;2;Sudeste;Micro;0;A
4951;0;1;12.8;3;0.654;0.8;10.0;1;3;Sul;Medio;0;A
4952;0;0;3.2;6;1.015;3.0;8.0;1;1;Norte;Micro;0;B
4953;0;0;7.4;3;1.104;3.8;6.0;1;0;Nordeste;Micro;0;C
4954;0;1;18.5;2;0.841;6.5;5.0;1;4;Sul;Micro;0;A
4955;0;0;-9.9;5;1.125;6.1;5.0;0;1;Sudeste;Grande;0;C
4956;0;0;34.3;6;0.617;9.5;5.0;0;1;Nordeste;Grande;0;B
4957;0;1;-25.6;2;0.489;0.4;8.0;1;3;Nordeste;Micro;0;A
4958;0;0;12.3;2;1.061;3.3;7.0;0;1;Sudeste;Micro;0;B
4959;0;1;-12.2;1;0.814;0.4;3.0;0;2;Sul;Micro;1;A
4960;0;0;3.3;4;1.015;1.0;5.0;0;2;Sul;Medio;0;B
4961;0;1;-36.8;2;0.869;0.2;4.0;1;6;Sudeste;Micro;0;A
4962;0;1;-31.2;3;0.925;2.5;6.0;0;0;Sudeste;Medio;0;A
4963;0;0;3.9;4;0.806;8.1;6.0;0;1;Sul;Medio;0;B
4964;0;0;-7.6;6;0.67;6.3;3.0;0;1;Sudeste;Grande;0;B
4965;0;0;7.9;8;0.963;7.8;7.0;0;1;Sul;Micro;0;B
4966;0;0;-7.2;3;1.197;13.8;5.0;0;2;Norte;Medio;0;B
4967;0;1;-36.0;0;0.836;7.1;6.0;0;4;Sudeste;Medio;0;A
4968;0;0;-23.7;5;0.988;11.4;5.0;1;0;Sul;Micro;0;B
4969;0;0;41.7;6;1.321;0.9;6.0;0;2;Sudeste;Micro;0;C
4970;0;0;6.0;4;1.518;4.9;4.0;0;1;Sudeste;Micro;0;C
4971;1;1;-31.5;0;0.94;2.6;5.0;1;0;Nordeste;Micro;0;A
4972;0;1;-37.6;0;1.127;3.1;4.0;0;4;Sudeste;Micro;0;A
4973;0;0;-2.9;5;0.72;6.7;6.0;1;1;Sudeste;Medio;0;C
4974;0;0;-29.3;3;1.078;7.5;7.0;0;1;Centro-Oeste;Micro;0;B
4975;0;0;-4.0;4;0.934;8.9;5.0;0;1;Sudeste;Grande;0;B
4976;0;0;22.2;2;1.203;1.9;7.0;1;5;Nordeste;Micro;1;C
4977;0;1;-30.9;2;0.509;4.4;5.0;1;3;Sudeste;Grande;0;A
4978;0;0;20.4;5;1.042;1.8;9.0;1;0;Sudeste;Micro;0;B
4979;0;0;26.3;7;0.911;6.7;5.0;1;1;Sul;Medio;0;C
4980;0;0;20.9;5;1.227;3.1;3.0;0;1;Sudeste;Micro;0;B
4981;1;1;-17.3;0;0.67;0.2;3.0;1;2;Norte;Micro;1;A
4982;0;1;5.5;0;;0.6;4.0;1;0;Norte;Grande;0;A
4983;0;1;4.5;1;0.883;8.1;6.0;0;3;Sudeste;Micro;1;A
4984;0;0;-6.1;4;1.239;1.0;8.0;0;3;Sudeste;Medio;0;B
4985;0;1;-35.3;3;0.585;1.2;5.0;1;2;Norte;Medio;0;A
4986;0;1;-26.8;1;0.927;3.6;4.0;1;1;Nordeste;Medio;1;A
4987;0;0;1.8;5;1.073;9.4;6.0;1;0;Sul;Medio;0;C
4988;0;1;5.4;4;0.801;0.2;7.0;1;3;Sudeste;Medio;1;A
4989;0;1;-2.0;5;0.301;3.3;6.0;1;3;Sudeste;Micro;0;A
4990;0;1;-15.3;1;1.033;3.3;3.0;1;2;Nordeste;Medio;0;A
4991;1;1;-14.6;3;0.858;0.5;2.0;1;5;Sul;Grande;0;A
4992;0;0;-13.8;8;1.111;0.9;8.0;1;3;Sul;Micro;1;B
4993;0;0;30.0;6;1.142;1.6;6.0;0;0;Centro-Oeste;Micro;0;C
4994;0;0;11.6;3;1.104;1.3;5.0;1;1;Sul;Medio;0;C
4995;0;0;-13.0;3;1.377;2.5;7.0;1;0;Sudeste;Micro;0;B
4996;0;0;-25.7;8;1.293;1.3;6.0;1;1;Sudeste;Micro;1;B
4997;0;0;-17.4;7;0.951;2.2;6.0;1;1;Sudeste;Micro;0;B
4998;0;1;-16.5;2;1.383;1.1;4.0;1;3;Sudeste;Medio;0;A
4999;1;1;-68.9;1;0.949;4.4;4.0;1;3;Sudeste;Micro;0;A
5000;0;0;-15.4;5;1.479;0.4;8.0;1;2;Sul;Medio;0;C
5001;0;1;-8.4;1;0.829;4.0;2.0;0;1;Sudeste;Medio;0;A
5002;1;1;-26.7;1;0.806;2.1;5.0;1;3;Norte;Micro;0;A
5003;0;0;-27.5;4;0.777;13.6;7.0;1;3;Norte;Medio;0;B
5004;0;0;-4.6;1;0.66;1.7;5.0;1;1;Sul;Grande;0;B
5005;0;1;-20.0;5;0.784;0.2;3.0;0;2;Sul;Medio;0;A
5006;0;1;0.8;3;0.705;0.2;4.0;0;2;Sudeste;Grande;0;A
5007;0;1;-8.9;1;0.868;5.4;3.0;0;3;Sudeste;Micro;0;A
5008;0;0;16.4;3;0.899;11.7;6.0;1;2;Sudeste;Medio;0;B
5009;0;1;-3.6;2;0.939;1.1;6.0;1;0;Centro-Oeste;Micro;0;A
5010;0;0;-25.5;2;1.249;5.7;6.0;1;2;Sul;Micro;0;B
5011;0;0;32.9;3;1.432;0.8;5.0;0;1;Sul;Micro;0;B
5012;0;0;32.9;3;1.571;1.5;6.0;0;1;Sudeste;Micro;0;C
5013;0;1;-30.2;2;0.946;7.5;5.0;0;3;Centro-Oeste;Grande;1;A
5014;0;1;-77.9;3;1.224;10.3;6.0;1;1;Sul;Micro;0;A
5015;0;0;34.6;3;1.147;3.5;5.0;1;3;Centro-Oeste;Medio;0;B
5016;0;0;-47.0;4;1.111;2.3;6.0;0;0;Sudeste;Medio;0;B
5017;0;1;-10.4;0;0.563;0.6;3.0;1;2;Nordeste;Medio;0;A
5018;0;0;-1.0;6;1.07;3.3;5.0;0;1;Nordeste;Micro;0;B
5019;0;1;-30.0;0;0.71;3.1;9.0;1;2;Sudeste;Medio;0;A
5020;0;1;-26.6;1;0.571;8.2;3.0;0;4;Sudeste;Micro;0;A
5021;0;0;10.7;5;0.71;2.7;8.0;0;0;Sudeste;Micro;0;B
5022;1;1;-60.9;2;0.775;0.2;6.0;1;0;Sudeste;Grande;0;A
5023;0;0;4.2;4;0.808;0.5;6.0;0;0;Centro-Oeste;Micro;0;C
5024;0;0;-20.6;6;1.019;1.2;9.0;1;1;Norte;Micro;0;B
5025;0;0;-2.1;4;1.227;1.3;5.0;0;0;Centro-Oeste;Grande;0;B
5026;0;0;11.2;2;0.854;13.7;8.0;1;1;Norte;Micro;0;B
5027;0;0;25.5;2;0.778;2.8;4.0;0;1;Sudeste;Medio;0;B
5028;1;1;-32.7;1;0.487;1.2;7.0;1;3;Sul;Micro;1;A
5029;0;0;43.8;4;0.903;0.7;6.0;1;1;Centro-Oeste;Micro;1;C
5030;0;0;-9.9;4;0.912;0.4;10.0;0;0;Sudeste;Micro;1;C
5031;0;1;-35.4;1;0.488;7.1;4.0;1;1;Centro-Oeste;Micro;0;A
5032;0;1;2.6;3;0.988;3.5;4.0;0;1;Sudeste;Micro;0;A
5033;0;1;-23.0;1;0.904;0.2;2.0;1;2;Sul;Medio;0;A
5034;0;0;11.6;4;0.714;2.3;7.0;1;1;Nordeste;Medio;0;B
5035;0;0;-1.8;2;0.817;8.1;6.0;1;1;Sul;Grande;0;B
5036;0;0;0.5;5;1.236;1.9;;0;1;Nordeste;Micro;0;C
5037;0;0;15.0;4;0.762;3.1;4.0;0;1;Nordeste;Medio;0;B
5038;0;0;33.4;6;0.84;6.4;6.0;0;1;Norte;Medio;0;B
5039;0;0;10.8;6;1.004;2.8;5.0;1;1;Centro-Oeste;Grande;0;B
5040;0;0;16.6;2;0.882;7.9;7.0;1;2;Sudeste;Micro;0;B
5041;0;0;27.6;3;1.51;5.4;8.0;0;2;Nordeste;Medio;0;B
5042;0;0;-1.3;6;1.15;2.6;8.0;0;0;Sudeste;Grande;0;B
5043;0;0;-11.6;1;1.11;3.5;7.0;0;2;Sudeste;Micro;0;B
5044;0;0;-12.5;2;1.04;17.1;5.0;1;0;Centro-Oeste;Grande;0;B
5045;0;0;-9.7;6;1.24;5.4;7.0;0;0;Sudeste;Micro;0;B
5046;0;0;-12.9;1;1.112;11.8;8.0;1;2;Sudeste;Medio;0;B
5047;0;0;30.0;6;;1.0;;1;0;Sudeste;Grande;0;B
5048;0;0;-29.7;6;0.689;3.3;7.0;1;1;Sudeste;Medio;0;B
5049;0;0;19.8;6;0.91;12.0;6.0;0;1;Norte;Micro;0;B
5050;0;0;-16.5;6;0.976;1.9;9.0;1;0;Sul;Micro;0;B
5051;0;0;43.8;3;1.155;17.2;8.0;1;1;Nordeste;Grande;0;B
5052;0;1;-9.9;0;0.985;2.0;0.0;1;1;Centro-Oeste;Medio;1;A
5053;0;1;-35.5;1;0.78;2.7;5.0;1;6;Norte;Micro;0;A
5054;0;0;-2.8;6;1.069;2.9;7.0;1;2;Sudeste;Medio;0;B
5055;0;0;6.3;4;0.787;0.4;6.0;1;2;Norte;Medio;0;B
5056;0;0;20.7;6;0.861;10.6;6.0;0;1;Sul;Micro;0;C
5057;0;1;-11.3;1;0.382;0.6;6.0;1;3;Norte;Micro;0;A
5058;0;0;7.7;2;0.915;0.2;5.0;0;0;Sul;Micro;1;B
5059;1;1;-32.1;1;0.852;1.6;4.0;0;0;Nordeste;Medio;0;A
5060;0;1;-23.8;0;0.925;1.7;4.0;0;3;Nordeste;Medio;0;A
5061;0;0;34.8;6;0.902;19.0;6.0;0;1;Sudeste;Medio;0;B
5062;0;1;24.6;2;1.015;4.1;7.0;1;3;Sul;Medio;0;A
5063;0;0;30.1;5;1.373;3.1;9.0;1;0;Norte;Grande;0;B
5064;0;0;-11.1;5;1.241;1.0;6.0;1;3;Sudeste;Medio;1;B
5065;0;0;36.7;8;1.312;6.8;6.0;1;0;Nordeste;Micro;0;B
5066;0;0;1.4;4;0.847;0.6;6.0;1;1;Sul;Medio;0;C
5067;0;0;8.1;2;0.733;1.4;;0;0;Sul;Micro;0;B
5068;0;1;-43.2;1;0.981;0.3;;0;2;Nordeste;Medio;0;A
5069;0;0;10.3;5;1.354;4.0;6.0;0;2;Centro-Oeste;Medio;0;C
5070;0;0;-7.7;2;1.416;10.3;6.0;1;1;Norte;Micro;0;C
5071;0;1;9.5;0;0.412;1.8;;1;3;Sudeste;Grande;0;A
5072;0;1;32.9;2;0.791;4.6;0.0;0;2;Centro-Oeste;Micro;1;A
5073;0;1;-18.0;0;0.531;1.4;6.0;0;2;Sudeste;Medio;0;A
5074;0;1;-8.5;1;0.741;1.4;4.0;1;3;Centro-Oeste;Micro;0;A
5075;0;0;1.8;6;1.237;0.7;8.0;0;0;Centro-Oeste;Grande;0;C
5076;0;0;10.4;2;1.132;0.4;6.0;0;2;Sudeste;Micro;0;B
5077;0;1;-29.8;1;0.457;2.1;4.0;0;0;Sudeste;Micro;0;A
5078;0;0;14.2;4;1.009;6.9;9.0;1;1;Sudeste;Micro;0;C
5079;0;0;16.0;6;;4.5;5.0;1;1;Norte;Micro;0;B
5080;0;1;-12.0;1;0.983;2.1;2.0;1;0;Sudeste;Micro;0;A
5081;0;0;22.9;6;0.889;1.4;7.0;0;4;Centro-Oeste;Medio;1;C
5082;0;0;0.7;7;;2.0;7.0;0;2;Sudeste;Micro;0;C
5083;0;0;60.0;10;0.979;16.9;8.0;0;2;Centro-Oeste;Micro;0;C
5084;0;0;-5.1;4;1.441;1.4;7.0;1;0;Centro-Oeste;Micro;0;B
5085;0;0;-5.3;7;1.203;11.6;7.0;1;2;Sul;Medio;0;C
5086;1;1;-68.3;2;0.753;1.6;7.0;1;3;Sul;Medio;0;A
5087;0;0;23.2;6;0.969;0.7;7.0;1;0;Sul;Medio;0;B
5088;0;0;-49.2;3;1.049;3.1;6.0;0;2;Centro-Oeste;Medio;0;C
5089;1;1;-24.8;1;1.262;3.7;3.0;1;4;Norte;Micro;0;A
5090;0;0;-7.0;3;1.179;2.7;6.0;0;1;Sul;Micro;0;C
5091;0;0;-20.8;5;1.119;10.0;7.0;0;1;Centro-Oeste;Micro;0;B
5092;0;1;-16.7;1;0.932;0.4;1.0;0;1;Sudeste;Grande;0;A
5093;0;0;43.3;3;1.177;4.2;5.0;0;0;Sudeste;Grande;0;B
5094;0;1;-3.4;1;0.926;2.6;4.0;1;4;Nordeste;Medio;0;A
5095;0;0;-7.3;5;1.201;12.7;8.0;1;1;Sudeste;Micro;0;B
5096;0;1;21.8;5;0.564;5.5;6.0;0;1;Sudeste;Micro;0;A
5097;0;0;-6.7;1;0.765;5.1;8.0;1;4;Sul;Micro;0;C
5098;0;1;3.9;3;0.933;0.3;3.0;1;6;Sul;Medio;0;A
5099;0;1;-52.8;4;0.861;0.3;6.0;1;0;Sudeste;Micro;0;A
5100;1;1;-22.6;1;0.66;0.3;4.0;1;2;Sul;Grande;0;A
5101;0;0;-15.8;5;0.899;0.5;7.0;0;2;Centro-Oeste;Micro;0;C
5102;0;0;49.5;2;1.163;1.6;9.0;1;2;Sudeste;Grande;1;B
5103;0;0;-5.8;11;1.162;1.9;10.0;0;1;Sudeste;Medio;0;B
5104;0;0;-12.4;4;;17.3;;0;1;Sul;Medio;0;B
5105;0;0;17.3;4;1.06;5.5;7.0;1;2;Sudeste;Medio;0;B
5106;0;1;-23.0;2;0.752;3.7;5.0;0;1;Centro-Oeste;Medio;0;A
5107;0;0;50.9;4;0.992;20.0;7.0;0;3;Nordeste;Medio;0;B
5108;1;1;-11.8;0;;1.9;2.0;1;2;Sul;Medio;0;A
5109;0;0;9.3;2;0.898;3.2;8.0;0;2;Nordeste;Medio;0;C
5110;0;0;22.4;7;0.98;5.2;7.0;0;0;Sudeste;Grande;0;C
5111;0;0;3.6;3;0.641;0.3;;0;1;Sudeste;Medio;0;B
5112;0;1;-13.2;0;1.012;1.5;7.0;1;2;Sudeste;Medio;0;A
5113;0;0;-8.8;5;1.035;0.5;8.0;0;0;Sul;Grande;0;C
5114;0;1;-30.4;1;0.653;5.9;5.0;1;3;Sul;Micro;0;A
5115;0;1;-36.3;1;0.557;4.3;4.0;1;3;Centro-Oeste;Micro;0;A
5116;0;1;-10.2;1;0.835;1.2;6.0;0;0;Sudeste;Medio;0;A
5117;0;0;-5.3;3;0.679;5.7;7.0;0;0;Nordeste;Medio;1;B
5118;0;0;23.6;4;1.209;5.3;4.0;1;1;Sudeste;Medio;0;C
5119;1;1;-35.3;2;0.958;0.7;4.0;1;5;Sul;Micro;0;A
5120;1;1;-37.3;2;0.635;1.0;4.0;0;2;Centro-Oeste;Medio;0;A
5121;0;0;12.8;2;0.551;4.8;7.0;0;0;Sudeste;Medio;0;B
5122;0;0;10.8;6;0.918;2.6;6.0;0;1;Sudeste;Micro;1;B
5123;1;1;-0.9;0;0.712;1.5;4.0;0;0;Centro-Oeste;Medio;1;A
5124;0;1;-41.6;1;0.752;7.8;;0;1;Nordeste;Medio;0;A
5125;0;0;-22.8;4;1.443;0.7;8.0;1;1;Norte;Micro;0;C
5126;0;0;32.3;1;1.124;1.1;6.0;1;0;Centro-Oeste;Medio;0;C
5127;0;0;-19.1;3;1.424;8.5;7.0;0;0;Centro-Oeste;Medio;0;C
5128;0;0;24.6;2;1.225;5.4;9.0;0;1;Nordeste;Micro;0;C
5129;1;1;-65.0;1;0.867;1.8;4.0;1;3;Sudeste;Micro;0;A
5130;0;1;-6.6;2;0.808;2.8;4.0;1;0;Sul;Grande;0;A
5131;0;1;-18.2;0;0.347;0.2;7.0;0;1;Sudeste;Micro;0;A
5132;1;1;-9.9;0;0.326;0.6;2.0;1;2;Sul;Micro;0;A
5133;0;0;23.3;2;1.216;6.7;5.0;1;0;Centro-Oeste;Micro;1;C
5134;0;0;26.9;7;1.033;3.6;8.0;0;0;Centro-Oeste;Medio;0;C
5135;0;0;17.3;4;1.278;17.4;6.0;0;1;Sudeste;Medio;0;B
5136;0;1;-1.3;2;0.436;1.8;5.0;1;4;Sul;Medio;0;A
5137;0;0;30.5;5;1.121;2.7;;0;2;Centro-Oeste;Micro;0;C
5138;0;0;33.5;6;1.151;8.6;6.0;1;1;Sudeste;Grande;0;C
5139;0;1;-7.6;0;0.64;0.9;2.0;0;3;Centro-Oeste;Micro;0;A
5140;0;0;-10.9;6;0.816;3.6;9.0;0;1;Sudeste;Micro;0;C
5141;1;1;-23.0;0;;3.8;2.0;0;7;Sudeste;Medio;0;A
5142;0;1;-20.0;3;0.625;8.3;5.0;1;4;Sul;Micro;0;A
5143;0;0;-5.6;5;0.941;11.5;7.0;1;2;Sul;Grande;1;B
5144;0;0;-14.9;3;0.914;7.6;4.0;0;2;Norte;Grande;0;B
5145;0;1;0.5;4;;1.0;2.0;1;3;Nordeste;Micro;0;A
5146;1;1;-12.0;2;0.747;2.8;5.0;1;2;Centro-Oeste;Grande;0;A
5147;0;0;-5.4;6;0.775;2.2;6.0;0;1;Sul;Medio;0;C
5148;0;0;8.8;4;1.171;1.3;9.0;0;1;Sudeste;Grande;0;B
