id_cliente,recencia_dias,freq_compras_ano,valor_total_ano,var_compras_ano_ant,ticket_medio,num_produtos_distintos,nps_score,canal_digital,segmento_A,segmento,porte,regiao
4670,31,18,49997.48,19.4,4443.35,9,3,1,0,C,Micro,Sudeste
4671,91,2,953.48,-45.9,221.54,3,5,1,1,A,Micro,Sudeste
4672,90,2,2133.28,-30.6,944.56,1,4,1,1,A,Micro,Sul
4673,89,2,699.69,-53.1,887.83,1,4,1,1,A,Micro,Centro-Oeste
4674,23,15,43667.98,-48.9,1096.0,3,6,1,0,B,Micro,Sul
4675,29,11,28621.83,-1.4,1897.68,4,8,1,0,B,Grande,Centro-Oeste
4676,90,3,2664.53,-19.4,739.49,1,4,1,1,A,Medio,Sudeste
4677,18,18,59343.32,17.1,7080.99,6,8,1,0,B,Micro,Sul
4678,20,16,26658.58,53.0,3226.41,7,4,0,0,B,Medio,Sudeste
4679,25,11,39928.91,7.9,5093.29,12,7,0,0,B,Medio,Norte
4680,28,16,77542.97,-3.0,3358.67,10,6,0,0,C,Grande,Sudeste
4681,23,12,62753.05,53.3,3690.72,7,9,0,0,B,Micro,Centro-Oeste
4682,81,2,2955.3,3.0,835.35,1,7,1,1,A,Micro,Sul
4683,27,9,24473.14,22.0,1411.72,7,5,1,0,B,Grande,Norte
4684,88,6,15075.8,-73.8,763.77,1,6,1,1,A,Grande,Sudeste
4685,28,15,70911.22,9.6,1620.04,9,7,0,0,B,Medio,Centro-Oeste
4686,26,15,31903.05,22.2,9034.59,5,5,0,0,C,Medio,Sudeste
4687,27,22,37109.25,9.1,2002.17,2,6,1,0,C,Micro,Nordeste
4688,33,19,40363.25,-3.5,515.39,5,6,1,0,B,Medio,Sudeste
4689,93,4,5907.16,33.4,809.5,2,3,1,1,A,Micro,Sul
4690,87,3,7322.31,-10.2,751.6,3,4,1,1,A,Micro,Sul
4691,32,15,23583.77,32.9,4459.73,8,8,0,0,B,Medio,Norte
4692,112,3,3641.06,10.5,2571.67,1,4,1,1,A,Micro,Sudeste
4693,24,22,52036.0,8.9,3049.69,7,7,0,0,B,Medio,Norte
4694,91,4,2338.09,-13.4,622.02,2,7,1,1,A,Grande,Sudeste
4695,95,6,4739.04,-44.0,335.71,2,6,0,1,A,Micro,Sudeste
4696,95,2,2098.53,-44.8,1133.8,1,5,1,1,A,Grande,Sul
4697,31,21,59383.07,16.9,3080.3,7,4,1,0,C,Grande,Nordeste
4698,27,13,25577.22,3.2,4006.86,5,5,1,0,B,Medio,Centro-Oeste
4699,80,7,13383.12,-46.9,1875.67,1,3,1,1,A,Micro,Nordeste
4700,79,4,5319.67,-29.3,1136.49,1,7,1,1,A,Micro,Sudeste
4701,26,17,47443.76,1.2,4289.16,5,8,0,0,B,Micro,Centro-Oeste
4702,70,4,2930.23,-80.2,645.91,1,7,1,1,A,Micro,Centro-Oeste
4703,19,12,85130.52,3.1,2357.59,10,8,0,0,B,Micro,Sudeste
4704,33,18,62948.96,12.2,1154.09,2,7,0,0,C,Grande,Norte
4705,25,25,70357.79,22.3,1930.12,4,7,0,0,B,Micro,Nordeste
4706,24,7,21391.83,-38.5,2499.73,6,9,0,0,B,Medio,Nordeste
4707,27,20,40602.45,-3.0,2607.03,5,3,0,0,B,Micro,Centro-Oeste
4708,24,25,118714.87,-9.2,3424.8,6,6,0,0,C,Medio,Sudeste
4709,34,25,59351.48,10.6,1774.13,6,5,0,0,C,Grande,Sudeste
4710,30,14,39118.01,-19.5,1815.28,9,4,1,0,B,Micro,Nordeste
4711,92,5,6212.64,0.7,2544.15,1,5,1,1,A,Micro,Sul
4712,39,18,21470.08,3.2,545.23,8,7,0,0,B,Medio,Centro-Oeste
4713,89,3,2408.26,-68.3,1235.82,1,5,1,1,A,Medio,Centro-Oeste
4714,29,13,24774.62,28.7,1592.41,7,8,0,0,B,Medio,Centro-Oeste
4715,30,21,82933.55,12.7,1328.77,1,6,1,0,B,Micro,Nordeste
4716,85,2,862.62,-65.9,652.23,5,4,1,1,A,Micro,Sudeste
4717,90,6,4619.84,-46.8,1628.88,1,5,0,1,A,Grande,Sudeste
4718,27,10,36943.36,38.6,5430.79,1,6,0,0,B,Grande,Sul
4719,16,17,44846.97,59.7,1667.13,6,6,0,0,C,Medio,Sudeste
4720,20,12,75137.45,40.7,8626.36,7,5,1,0,B,Grande,Sudeste
4721,30,19,40167.52,2.8,6913.31,10,8,0,0,B,Medio,Sudeste
4722,99,9,8120.15,-46.7,610.34,2,6,1,1,A,Micro,Norte
4723,14,11,45068.28,40.9,2855.78,8,6,0,0,B,Micro,Nordeste
4724,20,21,89394.69,-22.0,4731.65,6,7,0,0,B,Micro,Sul
4725,31,19,53237.16,43.9,1176.52,12,7,0,0,B,Medio,Sudeste
4726,102,7,15831.4,-36.3,1721.49,1,4,1,1,A,Micro,Nordeste
4727,22,11,19762.45,29.7,712.99,5,8,0,0,B,Micro,Sul
4728,106,5,7015.9,-20.2,758.68,1,6,0,1,A,Medio,Sul
4729,89,5,5732.28,-61.5,654.51,2,8,0,1,A,Medio,Sul
4730,29,17,23522.34,28.2,2735.32,7,6,1,0,C,Medio,Sudeste
4731,68,5,5873.45,-15.4,1041.44,1,2,0,1,A,Grande,Sul
4732,89,5,5065.78,-44.0,832.71,2,5,1,1,A,Micro,Nordeste
4733,26,14,32850.59,11.5,1813.98,2,5,1,0,B,Medio,Sudeste
4734,28,21,103029.26,4.5,2793.34,5,6,0,0,C,Medio,Sudeste
4735,29,17,70189.09,21.6,2095.24,6,8,0,0,B,Medio,Sudeste
4736,30,24,64708.8,3.9,2513.05,8,8,0,0,B,Micro,Sudeste
4737,21,20,31764.82,33.4,1212.32,11,6,0,0,C,Micro,Centro-Oeste
4738,85,4,5635.94,-57.4,670.33,2,3,1,1,A,Grande,Centro-Oeste
4739,29,13,47407.46,-7.8,1805.82,7,9,0,0,B,Medio,Centro-Oeste
4740,96,3,4382.51,-32.5,664.59,2,2,1,1,A,Grande,Sudeste
4741,27,14,18486.71,22.9,2221.67,4,8,1,0,C,Medio,Nordeste
4742,111,5,3594.67,-17.9,1621.71,1,4,0,1,A,Medio,Norte
4743,84,2,1933.33,-55.6,572.42,1,5,0,1,A,Medio,Centro-Oeste
4744,24,15,21757.26,5.0,1150.71,8,7,0,0,B,Medio,Sul
4745,31,11,25546.42,9.4,583.2,6,5,1,0,B,Micro,Sul
4746,24,19,93000.05,21.5,9947.72,8,10,1,0,B,Medio,Sul
4747,34,20,31632.88,14.9,1719.0,3,7,1,0,B,Medio,Centro-Oeste
4748,78,6,5745.96,-15.5,796.67,2,6,1,1,A,Micro,Sudeste
4749,28,11,22937.55,-9.9,2298.07,9,6,0,0,B,Micro,Sudeste
4750,25,16,41854.88,46.2,9424.85,5,5,0,0,B,Micro,Nordeste
4751,26,13,45168.36,27.8,2765.67,8,6,1,0,C,Grande,Nordeste
4752,97,5,3826.96,27.7,980.2,1,7,1,1,A,Micro,Nordeste
4753,19,23,79817.22,28.5,3315.27,9,6,0,0,C,Medio,Sudeste
4754,28,17,38596.5,20.5,3564.53,3,8,0,0,B,Micro,Centro-Oeste
4755,108,7,10227.16,-18.3,1720.68,2,4,1,1,A,Micro,Sudeste
4756,25,11,19411.79,0.0,3875.61,9,7,1,0,B,Medio,Sul
4757,103,9,12319.74,-28.9,898.86,1,6,1,1,A,Micro,Sul
4758,28,14,71713.28,5.0,1228.76,9,9,0,0,C,Medio,Sudeste
4759,32,18,42185.81,13.6,3295.91,8,6,1,0,C,Medio,Sudeste
4760,83,6,9096.0,-1.5,403.84,4,0,1,1,A,Medio,Norte
4761,95,8,6431.97,1.1,1059.22,1,3,0,1,A,Micro,Sul
4762,24,13,24748.67,5.9,2858.09,7,6,0,0,B,Grande,Centro-Oeste
4763,99,4,1647.55,-25.6,572.27,2,7,1,1,A,Medio,Sudeste
4764,99,4,1942.91,-33.1,1053.06,2,3,1,1,A,Grande,Sudeste
4765,77,3,2930.88,39.6,779.48,2,4,1,1,A,Medio,Sudeste
4766,18,22,75159.38,3.3,3271.58,4,10,0,0,B,Medio,Sudeste
4767,81,7,6794.63,-52.4,1146.83,1,2,0,1,A,Grande,Sudeste
4768,24,18,37480.44,9.2,3465.69,4,6,0,0,C,Grande,Sudeste
4769,20,12,29669.46,3.5,2077.41,5,6,0,0,C,Micro,Sul
4770,24,16,104093.37,22.6,3000.49,4,8,1,0,B,Micro,Sul
4771,32,19,23786.05,23.2,3715.2,9,10,0,0,C,Micro,Sudeste
4772,97,9,9461.99,30.5,418.95,1,2,1,1,A,Micro,Nordeste
4773,89,4,3748.98,-45.4,1545.6,3,5,1,1,A,Micro,Sudeste
4774,24,14,48344.04,34.7,3112.19,7,7,0,0,B,Micro,Centro-Oeste
4775,25,16,51803.03,-1.0,7015.79,5,7,0,0,B,Grande,Centro-Oeste
4776,27,11,40149.45,31.5,2195.71,6,7,1,0,B,Micro,Nordeste
4777,19,21,85347.33,22.8,4527.22,3,8,0,0,C,Medio,Norte
4778,27,15,48419.62,1.2,1926.06,4,6,0,0,C,Micro,Sudeste
4779,24,11,30912.84,17.4,2902.99,9,8,1,0,B,Micro,Centro-Oeste
4780,30,13,72197.05,29.3,2473.48,3,5,0,0,B,Micro,Nordeste
4781,86,4,3617.44,33.7,2677.11,2,5,0,1,A,Micro,Sudeste
4782,79,2,2675.66,-13.0,755.93,2,2,1,1,A,Medio,Sudeste
4783,27,14,29815.74,13.3,3606.07,5,7,1,0,B,Grande,Sul
4784,31,12,77776.58,22.4,2852.73,7,6,0,0,B,Micro,Norte
4785,24,15,39034.23,-15.2,1521.54,7,8,0,0,B,Medio,Norte
4786,90,2,1983.33,-80.3,631.83,1,2,0,1,A,Medio,Sul
4787,24,14,54218.75,33.7,1405.61,6,4,0,0,B,Grande,Sudeste
4788,81,4,6205.87,-39.3,741.62,3,6,1,1,A,Medio,Sudeste
4789,32,13,64551.68,-18.0,3765.48,7,8,1,0,B,Medio,Sul
4790,88,5,3030.44,-84.7,1032.76,3,4,1,1,A,Medio,Nordeste
4791,90,3,3050.24,32.5,2099.65,1,2,1,1,A,Grande,Sul
4792,93,4,1969.73,-41.0,1086.57,1,3,1,1,A,Micro,Sul
4793,89,3,3086.62,21.2,259.67,2,2,0,1,A,Micro,Sudeste
4794,25,18,51223.42,9.7,2610.26,10,6,0,0,C,Grande,Centro-Oeste
4795,92,6,6929.02,-20.4,632.61,1,3,0,1,A,Medio,Sul
4796,90,4,3768.05,-13.5,259.36,1,4,1,1,A,Medio,Centro-Oeste
4797,20,12,20720.4,-2.5,6433.7,4,6,1,0,B,Medio,Sudeste
4798,18,18,92337.88,-21.1,1461.14,3,6,0,0,B,Micro,Sul
4799,104,1,582.31,-32.5,1043.36,1,6,1,1,A,Medio,Sul
4800,89,3,6020.3,-31.9,350.08,2,3,1,1,A,Medio,Sudeste
4801,25,14,46210.69,4.3,2284.19,6,6,0,0,C,Micro,Sudeste
4802,22,18,26812.89,16.0,5095.78,7,7,0,0,B,Medio,Nordeste
4803,82,5,6797.68,9.7,1034.06,2,5,1,1,A,Grande,Norte
4804,20,10,31658.11,20.6,3222.58,8,4,1,0,B,Micro,Nordeste
4805,76,2,2556.29,-12.1,666.68,1,6,1,1,A,Medio,Sudeste
4806,97,5,5210.22,14.1,412.86,4,5,0,1,A,Micro,Nordeste
4807,27,15,36638.38,26.6,2004.51,6,9,0,0,B,Medio,Sudeste
4808,18,16,58729.52,39.8,1140.35,3,4,1,0,C,Micro,Sudeste
4809,98,1,682.03,-1.4,1678.06,4,2,0,1,A,Medio,Sul
4810,21,13,92551.45,15.1,1608.32,7,3,1,0,C,Grande,Sul
4811,96,4,6034.31,52.1,509.67,1,6,1,1,A,Micro,Centro-Oeste
4812,100,6,4283.34,-18.1,1214.53,1,5,0,1,A,Grande,Sudeste
4813,98,8,4964.84,-41.8,931.58,2,6,1,1,A,Grande,Sudeste
4814,68,6,14858.15,28.8,838.66,3,5,1,1,A,Micro,Centro-Oeste
4815,37,16,89280.14,7.2,1622.06,6,6,1,0,C,Micro,Sudeste
4816,27,19,73134.47,17.4,5088.09,10,8,0,0,B,Grande,Sudeste
4817,96,4,3646.13,-46.7,1199.62,5,7,1,1,A,Grande,Sudeste
4818,28,18,90534.98,21.2,5954.18,10,7,0,0,C,Micro,Norte
4819,24,22,49355.99,26.9,2781.87,7,5,0,0,C,Micro,Norte
4820,26,18,39317.72,13.2,3897.26,1,5,0,0,B,Micro,Sudeste
4821,23,16,47410.94,15.2,2328.54,8,4,1,0,C,Grande,Sudeste
4822,89,7,5760.09,-6.7,1144.5,4,3,1,1,A,Micro,Sudeste
4823,27,16,24765.18,-4.1,2358.69,10,7,1,0,C,Medio,Norte
4824,22,17,49580.4,16.9,4373.6,3,8,1,0,B,Grande,Sudeste
4825,24,14,58837.18,15.7,2534.38,5,7,0,0,C,Micro,Sul
4826,27,17,37544.61,11.4,1229.23,7,10,1,0,C,Medio,Sul
4827,83,6,3230.95,24.8,683.0,2,4,1,1,A,Micro,Sudeste
4828,32,15,21558.67,14.0,5639.79,2,8,0,0,B,Grande,Sudeste
4829,96,12,8614.69,-16.7,465.44,1,6,1,1,A,Micro,Norte
4830,82,3,4039.03,-57.8,461.64,1,5,0,1,A,Medio,Sudeste
4831,96,6,5646.15,-5.1,820.98,1,3,0,1,A,Medio,Sudeste
4832,23,12,58749.2,-13.6,2758.19,6,6,1,0,C,Micro,Norte
4833,94,2,5784.04,11.2,563.01,2,5,1,1,A,Micro,Norte
4834,17,18,32321.18,20.7,3041.74,4,7,0,0,B,Micro,Sudeste
4835,25,10,25129.6,17.9,3497.73,10,5,0,0,B,Micro,Sudeste
4836,27,12,54840.62,31.8,2316.68,3,8,1,0,C,Medio,Sudeste
4837,83,8,13958.69,-22.1,1107.17,2,3,1,1,A,Medio,Nordeste
4838,25,19,28065.11,-11.6,2817.48,8,7,0,0,B,Medio,Sul
4839,33,19,75177.4,22.2,802.87,3,8,1,0,C,Medio,Nordeste
4840,24,9,57219.02,-4.1,875.31,6,6,0,0,B,Medio,Centro-Oeste
4841,76,5,10071.5,-1.5,1420.67,1,5,0,1,A,Medio,Sudeste
4842,32,18,76214.12,-9.1,1447.53,4,7,0,0,B,Micro,Sul
4843,19,18,74215.92,8.8,2926.66,4,8,1,0,C,Micro,Sudeste
4844,19,16,81384.44,-21.3,2240.5,4,5,0,0,B,Micro,Sudeste
4845,78,6,6986.65,-18.9,971.43,3,6,1,1,A,Medio,Sul
4846,23,18,41292.96,-4.5,1087.51,6,4,0,0,C,Micro,Centro-Oeste
4847,17,16,99340.68,43.1,2134.06,3,9,1,0,B,Micro,Nordeste
4848,29,21,105703.71,21.9,2931.82,6,3,0,0,B,Micro,Sudeste
4849,27,20,68423.1,11.5,4814.72,7,6,0,0,C,Medio,Centro-Oeste
4850,88,5,3469.74,-30.9,767.19,4,7,0,1,A,Micro,Sul
4851,28,17,18013.82,30.1,2040.5,5,8,1,0,C,Micro,Sudeste
4852,23,12,60134.14,30.5,2973.27,5,9,1,0,B,Micro,Sul
4853,37,24,59556.47,31.3,3917.9,6,7,0,0,C,Micro,Centro-Oeste
4854,70,2,2366.76,19.7,2096.42,1,5,1,1,A,Medio,Nordeste
4855,20,16,127194.73,15.9,2150.66,5,4,0,0,B,Micro,Centro-Oeste
4856,20,17,102014.15,11.0,1611.75,2,5,0,0,C,Micro,Sul
4857,79,4,4872.04,-63.4,601.75,1,3,1,1,A,Medio,Sudeste
4858,107,3,1322.76,10.7,2058.45,1,4,1,1,A,Micro,Sudeste
4859,28,15,19601.62,-0.1,3783.08,5,5,0,0,C,Micro,Sudeste
4860,96,6,5158.76,-23.9,628.71,3,2,1,1,A,Grande,Norte
4861,26,22,35979.04,37.8,2721.37,4,7,0,0,C,Micro,Norte
4862,89,5,4677.75,9.1,633.31,1,3,0,1,A,Micro,Centro-Oeste
4863,86,5,3422.3,-22.6,667.41,2,4,0,1,A,Micro,Sudeste
4864,18,17,59316.44,-5.9,2780.16,12,6,0,0,B,Medio,Sudeste
4865,19,9,19258.34,6.3,4497.04,5,6,1,0,B,Medio,Sul
4866,14,23,75173.16,51.7,2447.74,6,8,0,0,B,Medio,Sudeste
4867,28,14,80441.87,27.7,1764.09,3,5,1,0,B,Medio,Sudeste
4868,18,18,51270.75,25.1,1968.32,7,5,0,0,C,Micro,Centro-Oeste
4869,72,7,4948.72,-4.0,706.98,1,1,1,1,A,Micro,Centro-Oeste
4870,26,22,57340.86,14.7,1478.34,7,8,1,0,B,Medio,Sul
4871,77,9,6591.7,-23.6,896.36,1,2,0,1,A,Grande,Sudeste
4872,24,14,36339.47,34.0,1463.36,7,7,0,0,B,Micro,Sul
4873,76,5,6871.48,-25.8,709.75,1,6,0,1,A,Medio,Sul
4874,103,7,5213.79,9.1,675.56,2,2,1,1,A,Micro,Norte
4875,27,13,25418.39,24.4,5551.29,3,6,0,0,B,Micro,Sul
4876,84,5,5830.36,13.8,412.0,2,8,1,1,A,Micro,Sudeste
4877,78,4,3554.27,-22.4,1144.3,1,1,1,1,A,Micro,Sul
4878,22,17,54358.81,10.4,2547.82,12,8,1,0,B,Medio,Nordeste
4879,27,16,89505.0,-5.1,3552.43,8,7,1,0,B,Medio,Sudeste
4880,33,11,25172.17,27.1,2158.98,7,8,0,0,C,Micro,Sudeste
4881,20,19,119894.56,-1.5,2502.32,5,2,1,0,B,Micro,Sudeste
4882,72,5,5897.56,-7.0,574.19,3,2,0,1,A,Medio,Centro-Oeste
4883,31,11,34047.52,24.6,2080.9,2,5,0,0,B,Micro,Nordeste
4884,94,9,6509.04,-40.5,425.56,4,5,1,1,A,Medio,Sudeste
4885,31,17,22160.04,20.0,1550.4,10,7,0,0,C,Micro,Nordeste
4886,24,11,26401.12,25.5,3845.34,8,7,0,0,C,Medio,Nordeste
4887,22,21,49542.7,24.7,1401.9,7,6,1,0,B,Micro,Nordeste
4888,22,12,40764.64,-12.0,2715.25,1,7,0,0,B,Micro,Centro-Oeste
4889,78,6,7627.49,-42.3,1219.63,1,2,1,1,A,Micro,Centro-Oeste
4890,32,19,29240.36,29.8,7876.1,6,6,1,0,B,Micro,Sudeste
4891,20,12,34240.22,22.6,2519.19,6,6,0,0,C,Micro,Centro-Oeste
4892,104,2,915.89,-12.9,1749.72,1,7,1,1,A,Medio,Sudeste
4893,86,5,6821.15,-46.2,613.08,2,8,1,1,A,Micro,Centro-Oeste
4894,22,16,35178.99,12.4,3021.35,3,8,0,0,B,Micro,Sudeste
4895,22,15,34755.73,11.0,1932.4,5,4,1,0,B,Medio,Centro-Oeste
4896,75,2,2504.54,-13.4,1106.86,1,0,1,1,A,Medio,Norte
4897,33,14,32663.05,33.4,2970.62,4,7,1,0,C,Grande,Sul
4898,82,3,3072.59,-49.5,676.75,3,3,1,1,A,Medio,Norte
4899,100,4,6044.55,-52.4,496.17,1,4,1,1,A,Medio,Sudeste
4900,18,13,53860.31,21.8,3369.05,3,6,0,0,B,Medio,Norte
4901,101,1,775.39,-38.3,1204.67,2,4,0,1,A,Grande,Sudeste
4902,29,18,41130.7,38.2,3248.33,9,4,0,0,B,Medio,Sudeste
4903,100,6,7559.93,-8.4,591.02,2,7,1,1,A,Micro,Nordeste
4904,121,4,5799.44,-33.7,973.62,3,4,1,1,A,Micro,Sudeste
4905,69,4,4184.12,-65.4,837.82,1,2,1,1,A,Micro,Norte
4906,27,20,86043.66,2.1,1750.25,8,6,0,0,C,Medio,Sudeste
4907,31,13,62000.91,-4.5,1223.94,4,6,0,0,B,Medio,Sudeste
4908,21,30,102967.44,24.4,2200.25,10,4,1,0,C,Medio,Sudeste
4909,92,1,660.31,-13.4,605.23,1,6,0,1,A,Micro,Sudeste
4910,25,15,64152.79,12.1,2149.48,5,8,0,0,B,Medio,Sudeste
4911,26,11,26404.22,5.2,6470.13,7,7,0,0,B,Medio,Sul
4912,23,17,91651.22,8.5,3935.12,6,7,0,0,C,Micro,Sudeste
4913,20,18,24827.5,7.7,1921.29,7,9,1,0,B,Medio,Sul
4914,22,19,55474.25,-5.9,2147.05,3,5,0,0,B,Micro,Nordeste
4915,92,8,8343.99,-16.8,716.73,1,1,1,1,A,Grande,Nordeste
4916,19,18,57408.88,18.6,2591.46,8,8,1,0,B,Grande,Sudeste
4917,20,15,38864.27,32.4,5311.33,4,8,0,0,B,Medio,Centro-Oeste
4918,22,12,35432.4,9.4,2398.92,5,5,0,0,C,Medio,Sudeste
4919,101,5,5571.2,0.9,742.5,1,4,0,1,A,Grande,Centro-Oeste
4920,88,4,1340.3,-54.3,1641.18,1,8,0,1,A,Medio,Norte
4921,24,11,29057.21,12.9,2628.61,2,7,0,0,B,Micro,Nordeste
4922,86,9,9300.82,-19.4,453.75,2,4,1,1,A,Medio,Sudeste
4923,87,3,4769.24,-27.7,432.92,3,6,1,1,A,Micro,Norte
4924,22,12,39379.15,-15.3,4322.51,9,7,0,0,C,Micro,Sudeste
4925,24,17,69003.45,27.5,4455.56,3,4,1,0,B,Grande,Nordeste
4926,22,20,34748.35,64.9,1021.97,6,4,1,0,C,Medio,Sul
4927,13,13,44732.49,22.9,2713.75,7,8,1,0,C,Micro,Centro-Oeste
4928,92,2,2758.99,26.8,1518.65,1,2,1,1,A,Micro,Centro-Oeste
4929,27,13,51279.28,-9.8,3904.64,4,6,0,0,B,Micro,Centro-Oeste
4930,86,3,2529.64,-51.9,1532.56,4,3,1,1,A,Micro,Sul
4931,21,13,74673.43,37.9,2436.8,5,9,0,0,C,Micro,Nordeste
4932,30,18,97524.29,9.6,3209.75,6,6,0,0,B,Medio,Sul
4933,25,13,21839.02,16.9,2461.93,4,6,0,0,B,Micro,Centro-Oeste
4934,109,8,7822.71,-16.6,1447.15,1,5,1,1,A,Medio,Sudeste
4935,18,15,34634.42,22.8,4003.4,5,6,0,0,B,Micro,Sudeste
4936,87,4,4292.1,-27.7,782.45,2,6,1,1,A,Grande,Sudeste
4937,90,4,2667.48,-30.3,696.31,2,0,1,1,A,Micro,Sudeste
4938,24,13,25665.51,20.7,3306.01,5,5,0,0,C,Micro,Sul
4939,27,12,41063.01,12.5,776.45,4,6,0,0,C,Micro,Sul
4940,81,4,6109.96,0.4,891.09,2,2,1,1,A,Medio,Sudeste
4941,18,21,116082.24,9.7,2485.07,5,7,1,0,B,Medio,Centro-Oeste
4942,18,11,35513.55,13.5,2925.8,2,7,0,0,C,Micro,Nordeste
4943,88,5,7420.79,0.6,1261.98,1,0,0,1,A,Micro,Sul
4944,28,9,11750.87,6.3,3545.63,9,8,1,0,C,Micro,Sudeste
4945,94,6,7550.56,7.5,1099.16,2,2,1,1,A,Medio,Sul
4946,21,20,86052.35,11.3,2649.79,14,7,0,0,B,Medio,Sul
4947,25,15,32981.88,3.2,2833.44,2,6,0,0,B,Micro,Centro-Oeste
4948,16,15,30771.34,-4.6,3043.47,6,7,0,0,B,Micro,Centro-Oeste
4949,22,17,168618.49,-17.6,6362.93,5,5,0,0,C,Micro,Sul
4950,72,7,13491.41,-21.6,1103.13,3,8,0,1,A,Micro,Sudeste
4951,78,2,3913.3,-20.7,547.22,1,10,1,1,A,Medio,Sul
4952,24,14,34069.74,-5.8,630.85,4,8,1,0,B,Micro,Norte
4953,26,19,49105.99,-9.9,2857.94,5,6,1,0,C,Micro,Nordeste
4954,83,5,3469.86,-38.8,841.35,4,5,1,1,A,Micro,Sul
4955,26,17,39540.98,-2.0,1373.75,4,5,0,0,C,Grande,Sudeste
4956,27,12,25181.47,21.6,1326.27,3,5,0,0,B,Grande,Nordeste
4957,113,5,3287.37,-56.2,906.34,1,8,1,1,A,Micro,Nordeste
4958,24,8,21033.15,25.6,2171.21,7,7,0,0,B,Micro,Sudeste
4959,91,1,783.55,9.0,1540.96,1,3,0,1,A,Micro,Sul
4960,27,9,27326.01,11.0,2827.8,5,5,0,0,B,Medio,Sul
4961,96,2,2113.2,28.4,630.26,1,4,1,1,A,Micro,Sudeste
4962,96,5,6065.35,-19.7,575.31,1,6,0,1,A,Medio,Sudeste
4963,20,11,40892.4,19.8,3766.04,6,6,0,0,B,Medio,Sul
4964,23,19,50742.79,49.8,2980.48,4,3,0,0,B,Grande,Sudeste
4965,31,15,25043.81,23.6,863.39,9,7,0,0,B,Micro,Sul
4966,26,22,54439.75,51.1,3342.82,5,5,0,0,B,Medio,Norte
4967,85,4,7057.17,-27.9,1049.87,1,6,0,1,A,Medio,Sudeste
4968,29,15,55129.88,18.6,1608.97,3,5,1,0,B,Micro,Sul
4969,29,16,58322.84,36.0,3970.56,2,6,0,0,C,Micro,Sudeste
4970,18,17,57774.99,20.7,3533.92,3,4,0,0,C,Micro,Sudeste
4971,89,5,9201.07,-2.2,2534.54,1,5,1,1,A,Micro,Nordeste
4972,89,5,5739.4,0.5,1420.0,1,4,0,1,A,Micro,Sudeste
4973,29,12,20626.9,45.9,2160.3,6,6,1,0,C,Medio,Sudeste
4974,19,21,51633.42,27.8,2498.7,12,7,0,0,B,Micro,Centro-Oeste
4975,23,10,14087.0,3.0,1663.24,11,5,0,0,B,Grande,Sudeste
4976,24,15,31544.3,15.3,1180.79,8,7,1,0,C,Micro,Nordeste
4977,94,5,5183.89,-38.7,1902.42,1,5,1,1,A,Grande,Sudeste
4978,22,16,33071.99,24.5,2001.08,6,9,1,0,B,Micro,Sudeste
4979,25,16,32188.89,25.7,2451.99,2,5,1,0,C,Medio,Sul
4980,20,20,35923.58,-6.3,1425.89,9,3,0,0,B,Micro,Sudeste
4981,106,4,5064.02,-21.3,1154.45,2,3,1,1,A,Micro,Norte
4982,92,2,1726.95,-11.1,1852.13,1,4,1,1,A,Grande,Norte
4983,99,8,6463.17,2.6,1428.41,1,6,0,1,A,Micro,Sudeste
4984,30,19,123100.32,4.3,1835.11,4,8,0,0,B,Medio,Sudeste
4985,93,5,2707.06,-17.8,508.79,1,5,1,1,A,Medio,Norte
4986,100,7,4610.82,-29.8,941.38,3,4,1,1,A,Medio,Nordeste
4987,31,16,32651.18,3.5,2350.7,8,6,1,0,C,Medio,Sul
4988,97,8,12387.7,-45.1,1063.59,2,7,1,1,A,Medio,Sudeste
4989,104,8,4175.41,-44.2,767.79,1,6,1,1,A,Micro,Sudeste
4990,90,3,3093.32,23.0,519.96,1,3,1,1,A,Medio,Nordeste
4991,102,6,6075.93,-32.0,930.64,1,2,1,1,A,Grande,Sul
4992,20,16,31567.99,50.1,3400.66,4,8,1,0,B,Micro,Sul
4993,29,10,40076.72,-8.9,1888.16,4,6,0,0,C,Micro,Centro-Oeste
4994,27,21,63091.54,-4.8,5356.36,7,5,1,0,C,Medio,Sul
4995,13,16,41162.01,14.5,2709.81,9,7,1,0,B,Micro,Sudeste
4996,15,12,32951.56,19.1,2548.72,7,6,1,0,B,Micro,Sudeste
4997,29,17,49864.04,21.3,1862.92,5,6,1,0,B,Micro,Sudeste
4998,94,7,5220.54,25.4,539.83,2,4,1,1,A,Medio,Sudeste
4999,98,5,5269.61,-25.2,1452.6,2,4,1,1,A,Micro,Sudeste
5000,32,14,67613.11,8.7,3269.75,2,8,1,0,C,Medio,Sul
5001,84,6,3864.41,23.0,1713.15,3,2,0,1,A,Medio,Sudeste
5002,83,5,6513.4,-52.5,1103.19,1,5,1,1,A,Micro,Norte
5003,22,13,30481.48,38.0,3945.16,7,7,1,0,B,Medio,Norte
5004,16,21,127298.83,10.6,5595.29,8,5,1,0,B,Grande,Sul
5005,85,5,5761.14,6.3,920.17,2,3,0,1,A,Medio,Sul
5006,78,3,2061.18,-8.8,858.29,2,4,0,1,A,Grande,Sudeste
5007,80,5,7693.47,-51.1,704.65,3,3,0,1,A,Micro,Sudeste
5008,20,23,56534.5,40.6,1013.12,5,6,1,0,B,Medio,Sudeste
